x y z t
-0.219 0.135 9.956 4
-0.219 0.135 9.956 5
-0.219 0.135 9.956 5
0.0 0.087 9.717 5
0.0 0.087 9.717 5
0.0 0.087 9.717 6
0.0 0.087 9.717 5
-0.028 0.145 9.142 4
-0.028 0.145 9.142 5
-0.028 0.145 9.142 5
-0.028 0.145 9.142 5
0.125 0.145 9.621 6
0.125 0.145 9.621 5
0.125 0.145 9.621 4
0.125 0.145 9.621 5
0.46 0.202 9.966 6
0.46 0.202 9.966 4
0.46 0.202 9.966 6
0.019 0.03 9.132 5
0.019 0.03 9.132 4
0.019 0.03 9.132 5
0.019 0.03 9.132 5
-0.248 -0.161 9.736 5
-0.248 -0.161 9.736 6
-0.248 -0.161 9.736 5
-0.248 -0.161 9.736 4
0.058 0.212 9.621 5
0.058 0.212 9.621 5
0.058 0.212 9.621 5
0.058 0.212 9.621 5
0.173 0.02 9.822 6
0.173 0.02 9.822 5
0.173 0.02 9.822 4
0.173 0.02 9.822 5
0.134 0.222 9.688 5
0.134 0.222 9.688 5
0.134 0.222 9.688 6
0.134 0.222 9.688 5
-0.028 -0.094 10.042 4
-0.028 -0.094 10.042 5
-0.028 -0.094 10.042 5
-0.028 -0.094 10.042 5
0.134 0.145 8.989 6
0.134 0.145 8.989 5
0.134 0.145 8.989 4
0.134 0.145 8.989 5
0.249 0.183 9.343 5
0.249 0.183 9.343 5
0.249 0.183 9.343 5
0.249 0.183 9.343 6
-0.104 0.02 10.234 4
-0.104 0.02 10.234 5
-0.104 0.02 10.234 5
-0.104 0.02 10.234 5
0.086 -0.055 9.535 5
0.086 -0.055 9.535 6
0.086 -0.055 9.535 4
0.086 -0.055 9.535 5
0.173 0.107 9.468 5
0.173 0.107 9.468 5
0.173 0.107 9.468 5
0.173 0.107 9.468 6
0.058 0.212 9.008 5
0.058 0.212 9.008 4
0.058 0.212 9.008 5
0.058 0.212 9.008 5
0.173 0.059 10.09 5
0.173 0.059 10.09 6
0.173 0.059 10.09 5
0.192 0.222 10.128 4
0.192 0.222 10.128 5
0.192 0.222 10.128 5
0.192 0.222 10.128 5
0.125 -0.026 9.477 5
0.125 -0.026 9.477 6
0.125 -0.026 9.477 4
0.125 -0.026 9.477 5
-0.018 -0.007 9.046 5
-0.018 -0.007 9.046 5
-0.018 -0.007 9.046 5
-0.018 -0.007 9.046 6
0.316 0.011 9.831 5
0.316 0.011 9.831 4
0.316 0.011 9.831 5
0.316 0.011 9.831 5
0.106 0.145 9.506 5
0.106 0.145 9.506 6
0.106 0.145 9.506 5
0.106 0.145 9.506 4
-0.123 -0.026 9.669 5
-0.123 -0.026 9.669 5
-0.123 -0.026 9.669 5
-0.123 -0.026 9.669 6
0.144 0.107 9.851 5
0.144 0.107 9.851 4
0.144 0.107 9.851 6
0.144 0.107 9.851 4
0.297 0.164 9.065 5
0.297 0.164 9.065 5
0.297 0.164 9.065 6
0.297 0.164 9.065 4
0.192 0.25 9.19 5
0.192 0.25 9.19 5
0.192 0.25 9.19 5
0.192 0.25 9.19 5
-0.095 -0.208 10.195 6
-0.095 -0.208 10.195 5
-0.095 -0.208 10.195 4
-0.095 -0.208 10.195 5
-0.066 0.059 9.4 5
-0.066 0.059 9.4 5
-0.066 0.059 9.4 6
-0.066 0.059 9.4 5
0.23 0.222 9.257 4
0.23 0.222 9.257 5
0.23 0.222 9.257 5
0.182 0.078 9.822 5
0.182 0.078 9.822 6
0.182 0.078 9.822 5
0.182 0.078 9.822 4
0.22 0.068 9.755 5
0.22 0.068 9.755 5
0.22 0.068 9.755 5
0.22 0.068 9.755 5
0.163 -0.074 9.582 6
0.163 -0.074 9.582 4
0.163 -0.074 9.582 5
0.163 -0.074 9.582 5
-0.133 0.193 8.673 5
-0.133 0.193 8.673 5
-0.133 0.193 8.673 6
-0.133 0.193 8.673 5
0.086 0.078 9.918 4
0.086 0.078 9.918 5
0.086 0.078 9.918 5
0.086 0.078 9.918 6
0.297 0.03 10.31 5
0.297 0.03 10.31 5
0.297 0.03 10.31 4
0.297 0.03 10.31 5
0.058 0.116 9.037 5
0.058 0.116 9.037 5
0.058 0.116 9.037 6
0.058 0.116 9.037 5
0.115 0.116 9.554 4
0.115 0.116 9.554 5
0.115 0.116 9.554 5
0.115 0.116 9.554 5
0.211 0.078 9.831 5
0.211 0.078 9.831 6
0.211 0.078 9.831 4
0.211 0.078 9.831 5
0.134 -0.036 9.333 5
0.134 -0.036 9.333 5
0.134 -0.036 9.333 5
0.134 -0.036 9.333 6
-0.037 0.078 9.717 5
-0.037 0.078 9.717 4
-0.037 0.078 9.717 5
-0.037 0.078 9.717 5
0.077 0.107 9.707 5
0.077 0.107 9.707 6
0.077 0.107 9.707 5
0.086 0.308 9.228 4
0.086 0.308 9.228 5
0.086 0.308 9.228 5
0.086 0.308 9.228 5
0.479 0.02 9.764 6
0.479 0.02 9.764 5
0.479 0.02 9.764 4
0.479 0.02 9.764 5
-0.181 0.087 9.793 5
-0.181 0.087 9.793 5
-0.181 0.087 9.793 5
-0.181 0.087 9.793 6
0.019 -0.074 9.697 5
0.019 -0.074 9.697 4
0.019 -0.074 9.697 5
0.019 -0.074 9.697 5
0.115 0.164 9.333 5
0.115 0.164 9.333 6
0.115 0.164 9.333 5
0.115 0.164 9.333 4
0.297 0.155 9.305 5
0.297 0.155 9.305 5
0.297 0.155 9.305 5
0.297 0.155 9.305 6
0.259 0.078 9.707 5
0.259 0.078 9.707 4
0.259 0.078 9.707 5
0.259 0.078 9.707 5
-0.008 0.135 9.381 5
-0.008 0.135 9.381 6
-0.008 0.135 9.381 5
-0.008 0.135 9.381 4
-0.104 -0.084 9.448 5
-0.104 -0.084 9.448 5
-0.104 -0.084 9.448 5
-0.104 -0.084 9.448 5
0.077 0.183 9.611 6
0.077 0.183 9.611 4
0.077 0.183 9.611 5
0.077 0.183 9.611 5
0.412 0.049 9.889 5
0.412 0.049 9.889 5
0.412 0.049 9.889 6
0.412 0.049 9.889 5
0.106 0.087 9.535 4
0.106 0.087 9.535 5
0.106 0.087 9.535 5
0.019 0.001 9.4 5
0.019 0.001 9.4 6
0.019 0.001 9.4 5
0.019 0.001 9.4 4
0.0 0.145 9.429 5
0.0 0.145 9.429 6
0.0 0.145 9.429 4
0.0 0.145 9.429 6
0.106 -0.026 10.09 5
0.106 -0.026 10.09 4
0.106 -0.026 10.09 5
0.106 -0.026 10.09 5
0.182 0.308 9.573 5
0.182 0.308 9.573 5
0.182 0.308 9.573 6
0.182 0.308 9.573 4
-0.037 -0.113 9.669 5
-0.037 -0.113 9.669 5
-0.037 -0.113 9.669 5
-0.037 -0.113 9.669 5
0.268 0.25 9.496 6
0.268 0.25 9.496 5
0.268 0.25 9.496 4
0.268 0.25 9.496 5
0.287 0.087 8.941 5
0.287 0.087 8.941 5
0.287 0.087 8.941 6
0.287 0.087 8.941 5
0.048 0.097 9.717 4
0.048 0.097 9.717 5
0.048 0.097 9.717 5
0.048 0.097 9.717 5
-0.056 0.03 10.387 6
-0.056 0.03 10.387 5
-0.056 0.03 10.387 4
-0.056 0.03 10.387 5
0.278 0.193 9.295 5
0.278 0.193 9.295 5
0.278 0.193 9.295 5
0.278 0.193 9.295 6
0.096 0.155 8.989 4
0.096 0.155 8.989 5
0.096 0.155 8.989 5
0.096 0.155 8.989 5
0.115 0.001 9.937 5
0.115 0.001 9.937 6
0.115 0.001 9.937 5
0.249 0.212 9.4 4
0.249 0.212 9.4 5
0.249 0.212 9.4 5
0.249 0.212 9.4 5
0.058 0.049 9.468 6
0.058 0.049 9.468 5
0.058 0.049 9.468 4
0.058 0.049 9.468 5
-0.143 -0.065 9.889 5
-0.143 -0.065 9.889 5
-0.143 -0.065 9.889 6
-0.143 -0.065 9.889 5
0.22 0.068 9.525 4
0.22 0.068 9.525 5
0.22 0.068 9.525 5
0.22 0.068 9.525 5
0.192 0.164 9.669 5
0.192 0.164 9.669 6
0.192 0.164 9.669 4
0.192 0.164 9.669 5
-0.056 0.087 9.544 5
-0.056 0.087 9.544 5
-0.056 0.087 9.544 5
-0.056 0.087 9.544 6
-0.018 -0.122 9.927 5
-0.018 -0.122 9.927 4
-0.018 -0.122 9.927 5
-0.018 -0.122 9.927 5
0.182 0.298 9.333 5
0.182 0.298 9.333 6
0.182 0.298 9.333 5
0.182 0.298 9.333 4
0.489 0.336 9.199 5
0.489 0.336 9.199 5
0.489 0.336 9.199 5
0.489 0.336 9.199 6
0.058 -0.017 9.899 5
0.058 -0.017 9.899 4
0.058 -0.017 9.899 6
0.058 -0.017 9.899 4
-0.008 -0.103 9.755 5
-0.008 -0.103 9.755 5
-0.008 -0.103 9.755 6
-0.008 -0.103 9.755 5
-0.047 0.222 8.97 4
-0.047 0.222 8.97 5
-0.047 0.222 8.97 5
-0.047 0.222 8.97 5
0.144 0.116 9.697 6
0.144 0.116 9.697 5
0.144 0.116 9.697 4
0.182 0.202 10.1 5
0.182 0.202 10.1 5
0.182 0.202 10.1 5
0.182 0.202 10.1 6
0.287 -0.055 9.64 5
0.287 -0.055 9.64 4
0.287 -0.055 9.64 5
0.287 -0.055 9.64 5
0.086 0.145 9.429 5
0.086 0.145 9.429 5
0.086 0.145 9.429 6
0.086 0.145 9.429 4
-0.123 0.097 9.219 5
-0.123 0.097 9.219 5
-0.123 0.097 9.219 5
-0.123 0.097 9.219 5
0.24 0.001 9.975 6
0.24 0.001 9.975 5
0.24 0.001 9.975 4
0.24 0.001 9.975 5
-0.085 0.097 10.033 5
-0.085 0.097 10.033 5
-0.085 0.097 10.033 6
-0.085 0.097 10.033 5
0.125 0.269 9.333 4
0.125 0.269 9.333 5
0.125 0.269 9.333 5
0.125 0.269 9.333 6
0.106 0.001 9.372 5
0.106 0.001 9.372 5
0.106 0.001 9.372 4
0.106 0.001 9.372 5
0.46 0.097 9.86 5
0.46 0.097 9.86 5
0.46 0.097 9.86 5
0.46 0.097 9.86 6
-0.2 0.241 8.788 4
-0.2 0.241 8.788 5
-0.2 0.241 8.788 5
-0.2 0.241 8.788 5
-0.143 -0.218 10.358 5
-0.143 -0.218 10.358 6
-0.143 -0.218 10.358 5
-0.143 -0.218 10.358 4
0.106 0.231 9.63 5
0.106 0.231 9.63 5
0.106 0.231 9.63 5
0.153 0.164 9.084 6
0.153 0.164 9.084 5
0.153 0.164 9.084 4
0.153 0.164 9.084 5
0.192 0.011 9.985 5
0.192 0.011 9.985 5
0.192 0.011 9.985 6
0.192 0.011 9.985 5
0.096 0.03 9.803 4
0.096 0.03 9.803 5
0.096 0.03 9.803 5
0.096 0.03 9.803 5
0.086 -0.017 9.372 5
0.086 -0.017 9.372 6
0.086 -0.017 9.372 4
0.086 -0.017 9.372 5
-0.008 0.279 9.305 5
-0.008 0.279 9.305 5
-0.008 0.279 9.305 5
-0.008 0.279 9.305 6
0.086 0.068 9.879 5
0.086 0.068 9.879 4
0.086 0.068 9.879 5
0.086 0.068 9.879 5
0.259 0.365 9.506 5
0.259 0.365 9.506 6
0.259 0.365 9.506 5
0.259 0.365 9.506 4
0.058 0.02 9.496 5
0.058 0.02 9.496 5
0.058 0.02 9.496 5
0.058 0.02 9.496 6
-0.162 0.011 9.582 5
-0.162 0.011 9.582 4
-0.162 0.011 9.582 5
-0.162 0.011 9.582 5
0.0 -0.007 9.831 5
0.0 -0.007 9.831 5
0.0 -0.007 9.831 6
0.0 -0.007 9.831 4
0.355 0.26 9.822 5
0.355 0.26 9.822 5
0.355 0.26 9.822 5
0.355 0.26 9.822 5
0.038 0.116 9.391 6
0.038 0.116 9.391 5
0.038 0.116 9.391 4
-0.143 -0.055 9.688 5
-0.143 -0.055 9.688 5
-0.143 -0.055 9.688 5
-0.143 -0.055 9.688 6
0.326 0.404 9.314 5
0.326 0.404 9.314 4
0.326 0.404 9.314 5
0.326 0.404 9.314 5
-0.047 -0.055 9.822 5
-0.047 -0.055 9.822 6
-0.047 -0.055 9.822 5
-0.047 -0.055 9.822 4
-0.085 0.231 9.841 5
-0.085 0.231 9.841 6
-0.085 0.231 9.841 4
-0.085 0.231 9.841 5
0.23 0.001 9.956 6
0.23 0.001 9.956 4
0.23 0.001 9.956 5
0.23 0.001 9.956 5
0.163 0.356 9.056 5
0.163 0.356 9.056 5
0.163 0.356 9.056 6
0.163 0.356 9.056 5
0.211 0.078 9.458 4
0.211 0.078 9.458 5
0.211 0.078 9.458 5
0.211 0.078 9.458 5
0.038 0.107 9.908 6
0.038 0.107 9.908 5
0.038 0.107 9.908 4
0.038 0.107 9.908 5
-0.123 0.116 9.831 5
-0.123 0.116 9.831 5
-0.123 0.116 9.831 6
-0.123 0.116 9.831 5
0.106 0.174 9.439 4
0.106 0.174 9.439 5
0.106 0.174 9.439 5
0.106 0.174 9.439 5
0.144 -0.046 9.582 5
0.144 -0.046 9.582 6
0.144 -0.046 9.582 4
0.144 -0.046 9.582 5
0.22 0.183 9.458 5
0.22 0.183 9.458 5
0.22 0.183 9.458 5
0.077 0.202 9.506 6
0.077 0.202 9.506 5
0.077 0.202 9.506 4
0.077 0.202 9.506 5
-0.286 -0.189 9.918 5
-0.286 -0.189 9.918 5
-0.286 -0.189 9.918 6
-0.286 -0.189 9.918 5
0.106 0.231 9.525 4
0.106 0.231 9.525 5
0.106 0.231 9.525 5
0.106 0.231 9.525 5
0.335 0.241 9.228 6
0.335 0.241 9.228 5
0.335 0.241 9.228 4
0.335 0.241 9.228 5
0.125 0.126 9.496 5
0.125 0.126 9.496 5
0.125 0.126 9.496 5
0.125 0.126 9.496 6
-0.171 -0.17 10.119 4
-0.171 -0.17 10.119 5
-0.171 -0.17 10.119 5
-0.171 -0.17 10.119 5
0.192 0.126 9.324 5
0.192 0.126 9.324 6
0.192 0.126 9.324 5
0.192 0.126 9.324 4
0.173 0.183 8.998 5
0.173 0.183 8.998 5
0.173 0.183 8.998 5
0.173 0.183 8.998 6
0.192 0.059 10.31 5
0.192 0.059 10.31 4
0.192 0.059 10.31 5
0.192 0.059 10.31 5
-0.075 0.087 9.784 5
-0.075 0.087 9.784 6
-0.075 0.087 9.784 5
-0.075 0.087 9.784 4
0.038 -0.074 9.42 5
0.038 -0.074 9.42 5
0.038 -0.074 9.42 5
0.038 -0.074 9.42 5
0.134 0.26 9.008 6
0.134 0.26 9.008 4
0.134 0.26 9.008 6
-0.047 -0.055 9.918 4
-0.047 -0.055 9.918 5
-0.047 -0.055 9.918 5
-0.047 -0.055 9.918 6
0.402 0.231 10.042 5
0.402 0.231 10.042 4
0.402 0.231 10.042 5
0.402 0.231 10.042 5
0.125 -0.026 9.238 5
0.125 -0.026 9.238 6
0.125 -0.026 9.238 5
0.125 -0.026 9.238 4
-0.047 0.097 9.525 5
-0.047 0.097 9.525 5
-0.047 0.097 9.525 5
-0.047 0.097 9.525 6
0.22 0.289 9.276 5
0.22 0.289 9.276 4
0.22 0.289 9.276 5
0.22 0.289 9.276 5
0.067 -0.122 9.946 5
0.067 -0.122 9.946 5
0.067 -0.122 9.946 6
0.067 -0.122 9.946 4
-0.219 0.011 9.707 5
-0.219 0.011 9.707 5
-0.219 0.011 9.707 5
-0.219 0.011 9.707 5
0.144 0.068 9.678 6
0.144 0.068 9.678 5
0.144 0.068 9.678 4
0.144 0.068 9.678 5
0.22 0.241 9.238 5
0.22 0.241 9.238 5
0.22 0.241 9.238 6
0.22 0.241 9.238 5
0.498 -0.026 9.707 4
0.498 -0.026 9.707 5
0.498 -0.026 9.707 5
0.498 -0.026 9.707 6
-0.248 0.145 9.084 5
-0.248 0.145 9.084 5
-0.248 0.145 9.084 4
-0.248 0.145 9.084 5
-0.085 -0.208 10.167 5
-0.085 -0.208 10.167 5
-0.085 -0.208 10.167 5
-0.123 0.222 9.324 6
-0.123 0.222 9.324 4
-0.123 0.222 9.324 5
-0.123 0.222 9.324 5
0.393 0.183 9.515 5
0.393 0.183 9.515 5
0.393 0.183 9.515 6
0.393 0.183 9.515 5
0.364 0.155 9.506 4
0.364 0.155 9.506 5
0.364 0.155 9.506 5
0.364 0.155 9.506 5
-0.037 0.126 9.793 6
-0.037 0.126 9.793 5
-0.037 0.126 9.793 4
-0.037 0.126 9.793 5
-0.114 -0.17 9.343 5
-0.114 -0.17 9.343 5
-0.114 -0.17 9.343 6
-0.114 -0.17 9.343 5
-0.066 0.193 9.458 4
-0.066 0.193 9.458 5
-0.066 0.193 9.458 5
-0.066 0.193 9.458 5
0.24 0.078 9.831 5
0.24 0.078 9.831 6
0.24 0.078 9.831 4
0.24 0.078 9.831 5
-0.018 -0.036 9.784 5
-0.018 -0.036 9.784 5
-0.018 -0.036 9.784 5
-0.018 -0.036 9.784 6
0.086 0.155 9.506 5
0.086 0.155 9.506 4
0.086 0.155 9.506 5
0.086 0.155 9.506 5
0.029 0.202 9.199 5
0.029 0.202 9.199 6
0.029 0.202 9.199 5
0.029 0.202 9.199 4
0.201 -0.007 9.726 5
0.201 -0.007 9.726 5
0.201 -0.007 9.726 5
0.201 -0.007 9.726 6
-0.056 0.26 10.167 5
-0.056 0.26 10.167 4
-0.056 0.26 10.167 5
-0.056 0.26 10.167 5
-0.028 -0.094 9.573 5
-0.028 -0.094 9.573 5
-0.028 -0.094 9.573 6
0.067 0.317 9.161 4
0.067 0.317 9.161 5
0.067 0.317 9.161 5
0.067 0.317 9.161 5
0.153 0.135 9.065 5
0.153 0.135 9.065 6
0.153 0.135 9.065 5
0.153 0.135 9.065 4
0.153 0.097 10.08 5
0.153 0.097 10.08 5
0.153 0.097 10.08 5
0.153 0.097 10.08 6
0.067 0.068 10.368 5
0.067 0.068 10.368 4
0.067 0.068 10.368 5
0.067 0.068 10.368 5
0.058 0.059 9.362 5
0.058 0.059 9.362 6
0.058 0.059 9.362 5
0.058 0.059 9.362 4
0.067 0.087 8.922 5
0.067 0.087 8.922 6
0.067 0.087 8.922 4
0.067 0.087 8.922 5
0.201 -0.094 10.128 6
0.201 -0.094 10.128 4
0.201 -0.094 10.128 5
0.201 -0.094 10.128 5
-0.018 0.375 9.544 5
-0.018 0.375 9.544 5
-0.018 0.375 9.544 6
-0.018 0.375 9.544 5
-0.123 -0.17 9.65 4
-0.123 -0.17 9.65 5
-0.123 -0.17 9.65 5
-0.123 -0.17 9.65 5
-0.085 0.155 9.659 6
-0.085 0.155 9.659 5
-0.085 0.155 9.659 4
-0.085 0.155 9.659 5
0.412 0.222 9.209 5
0.412 0.222 9.209 5
0.412 0.222 9.209 6
0.412 0.222 9.209 5
0.182 0.155 9.611 4
0.182 0.155 9.611 5
0.182 0.155 9.611 5
0.058 -0.007 9.535 5
0.058 -0.007 9.535 5
0.058 -0.007 9.535 6
0.058 -0.007 9.535 5
-0.277 -0.17 9.822 4
-0.277 -0.17 9.822 5
-0.277 -0.17 9.822 5
-0.277 -0.17 9.822 5
0.086 0.423 9.448 6
0.086 0.423 9.448 5
0.086 0.423 9.448 4
0.086 0.423 9.448 5
0.345 0.001 9.736 5
0.345 0.001 9.736 5
0.345 0.001 9.736 6
0.345 0.001 9.736 5
-0.028 0.126 9.65 4
-0.028 0.126 9.65 5
-0.028 0.126 9.65 5
-0.028 0.126 9.65 5
0.029 -0.026 9.717 5
0.029 -0.026 9.717 6
0.029 -0.026 9.717 4
0.029 -0.026 9.717 5
0.201 0.231 9.104 5
0.201 0.231 9.104 5
0.201 0.231 9.104 5
0.201 0.231 9.104 6
-0.171 -0.007 9.324 5
-0.171 -0.007 9.324 4
-0.171 -0.007 9.324 5
-0.171 -0.007 9.324 5
0.201 0.202 10.339 5
0.201 0.202 10.339 6
0.201 0.202 10.339 5
0.201 0.202 10.339 4
0.058 0.049 9.592 5
0.058 0.049 9.592 5
0.058 0.049 9.592 5
0.058 0.049 9.592 6
0.077 0.02 9.4 5
0.077 0.02 9.4 4
0.077 0.02 9.4 5
0.077 0.02 9.4 5
0.144 0.317 9.381 5
0.144 0.317 9.381 5
0.144 0.317 9.381 6
0.144 0.317 9.381 4
0.24 0.202 9.525 5
0.24 0.202 9.525 5
0.24 0.202 9.525 5
-0.047 -0.113 10.138 5
-0.047 -0.113 10.138 6
-0.047 -0.113 10.138 5
-0.047 -0.113 10.138 5
0.0 0.116 9.669 4
0.0 0.116 9.669 5
0.0 0.116 9.669 5
0.0 0.116 9.669 6
0.211 0.202 9.257 5
0.211 0.202 9.257 4
0.211 0.202 9.257 5
0.211 0.202 9.257 5
0.278 0.049 9.448 5
0.278 0.049 9.448 6
0.278 0.049 9.448 5
0.278 0.049 9.448 4
-0.181 0.135 9.4 5
-0.181 0.135 9.4 5
-0.181 0.135 9.4 5
-0.181 0.135 9.4 5
-0.162 -0.074 10.224 6
-0.162 -0.074 10.224 4
-0.162 -0.074 10.224 5
-0.162 -0.074 10.224 5
0.412 0.279 9.027 5
0.412 0.279 9.027 5
0.412 0.279 9.027 6
0.412 0.279 9.027 5
0.173 0.241 9.017 4
0.173 0.241 9.017 5
0.173 0.241 9.017 5
0.173 0.241 9.017 5
0.019 0.059 10.253 6
0.019 0.059 10.253 5
0.019 0.059 10.253 4
0.019 0.059 10.253 5
0.115 0.155 9.736 5
0.115 0.155 9.736 5
0.115 0.155 9.736 6
0.115 0.155 9.736 5
0.0 -0.055 9.104 4
0.0 -0.055 9.104 5
0.0 -0.055 9.104 5
-0.037 0.097 9.812 6
-0.037 0.097 9.812 4
-0.037 0.097 9.812 6
-0.037 0.097 9.812 4
0.0 0.097 9.975 5
0.0 0.097 9.975 5
0.0 0.097 9.975 5
0.0 0.097 9.975 5
0.393 0.193 9.515 6
0.393 0.193 9.515 5
0.393 0.193 9.515 4
0.393 0.193 9.515 5
0.153 0.03 9.113 5
0.153 0.03 9.113 5
0.153 0.03 9.113 6
0.153 0.03 9.113 5
-0.21 0.02 9.343 4
-0.21 0.02 9.343 5
-0.21 0.02 9.343 5
-0.21 0.02 9.343 5
-0.133 0.001 9.841 6
-0.133 0.001 9.841 5
-0.133 0.001 9.841 4
-0.133 0.001 9.841 5
0.23 0.26 9.86 5
0.23 0.26 9.86 5
0.23 0.26 9.86 5
0.23 0.26 9.86 6
-0.104 -0.17 9.487 4
-0.104 -0.17 9.487 5
-0.104 -0.17 9.487 5
-0.104 -0.17 9.487 5
0.029 0.068 9.65 5
0.029 0.068 9.65 6
0.029 0.068 9.65 5
0.029 0.068 9.65 4
0.316 0.116 9.707 5
0.316 0.116 9.707 5
0.316 0.116 9.707 5
0.316 0.116 9.707 6
0.058 0.25 8.902 5
0.058 0.25 8.902 4
0.058 0.25 8.902 5
0.058 0.25 8.902 5
-0.171 0.155 10.205 5
-0.171 0.155 10.205 6
-0.171 0.155 10.205 5
-0.171 0.155 10.205 4
0.086 -0.141 10.138 5
0.086 -0.141 10.138 5
0.086 -0.141 10.138 5
0.086 -0.141 10.138 5
0.01 0.097 8.711 6
0.01 0.097 8.711 4
0.01 0.097 8.711 5
0.287 0.212 9.793 5
0.287 0.212 9.793 5
0.287 0.212 9.793 5
0.287 0.212 9.793 6
-0.008 0.097 9.975 5
-0.008 0.097 9.975 4
-0.008 0.097 9.975 5
-0.008 0.097 9.975 5
-0.392 -0.295 9.257 5
-0.392 -0.295 9.257 6
-0.392 -0.295 9.257 5
-0.392 -0.295 9.257 4
0.259 0.26 9.688 5
0.259 0.26 9.688 5
0.259 0.26 9.688 5
0.259 0.26 9.688 6
0.22 0.03 9.918 5
0.22 0.03 9.918 4
0.22 0.03 9.918 5
0.22 0.03 9.918 5
-0.133 0.26 8.596 5
-0.133 0.26 8.596 5
-0.133 0.26 8.596 6
-0.133 0.26 8.596 4
0.048 -0.074 9.956 5
0.048 -0.074 9.956 6
0.048 -0.074 9.956 4
0.048 -0.074 9.956 5
-0.047 0.001 9.4 6
-0.047 0.001 9.4 5
-0.047 0.001 9.4 4
-0.047 0.001 9.4 5
0.058 0.193 9.18 5
0.058 0.193 9.18 5
0.058 0.193 9.18 6
0.058 0.193 9.18 5
0.307 0.087 10.061 4
0.307 0.087 10.061 5
0.307 0.087 10.061 5
0.307 0.087 10.061 5
0.038 0.155 9.391 6
0.038 0.155 9.391 5
0.038 0.155 9.391 4
0.038 0.155 9.391 5
-0.104 -0.017 9.688 5
-0.104 -0.017 9.688 5
-0.104 -0.017 9.688 5
0.048 0.03 9.487 6
0.048 0.03 9.487 4
0.048 0.03 9.487 5
0.048 0.03 9.487 5
0.096 0.078 9.439 5
0.096 0.078 9.439 5
0.096 0.078 9.439 6
0.096 0.078 9.439 5
0.029 0.164 9.65 4
0.029 0.164 9.65 5
0.029 0.164 9.65 5
0.029 0.164 9.65 5
0.23 0.049 9.86 6
0.23 0.049 9.86 5
0.23 0.049 9.86 4
0.23 0.049 9.86 5
0.038 0.02 9.515 5
0.038 0.02 9.515 5
0.038 0.02 9.515 6
0.038 0.02 9.515 5
0.0 0.212 8.902 4
0.0 0.212 8.902 5
0.0 0.212 8.902 5
0.0 0.212 8.902 5
0.038 -0.017 9.688 5
0.038 -0.017 9.688 6
0.038 -0.017 9.688 4
0.038 -0.017 9.688 5
0.0 0.03 10.368 5
0.0 0.03 10.368 5
0.0 0.03 10.368 5
0.0 0.03 10.368 6
0.0 0.068 9.199 5
0.0 0.068 9.199 4
0.0 0.068 9.199 5
0.0 0.068 9.199 5
0.077 0.183 9.266 5
0.077 0.183 9.266 6
0.077 0.183 9.266 5
0.077 0.183 9.266 4
0.402 0.126 10.215 5
0.402 0.126 10.215 5
0.402 0.126 10.215 5
0.402 0.126 10.215 6
-0.171 0.001 9.257 5
-0.171 0.001 9.257 4
-0.171 0.001 9.257 5
-0.171 0.001 9.257 5
-0.066 0.155 9.266 5
-0.066 0.155 9.266 5
-0.066 0.155 9.266 6
-0.018 -0.113 10.368 4
-0.018 -0.113 10.368 5
-0.018 -0.113 10.368 5
-0.018 -0.113 10.368 5
0.163 0.317 9.209 5
0.163 0.317 9.209 6
0.163 0.317 9.209 5
0.163 0.317 9.209 5
0.144 0.116 9.372 4
0.144 0.116 9.372 5
0.144 0.116 9.372 5
0.144 0.116 9.372 6
0.048 0.078 9.745 5
0.048 0.078 9.745 4
0.048 0.078 9.745 5
0.048 0.078 9.745 5
-0.133 -0.074 9.812 5
-0.133 -0.074 9.812 6
-0.133 -0.074 9.812 5
-0.133 -0.074 9.812 4
0.144 0.183 9.295 5
0.144 0.183 9.295 5
0.144 0.183 9.295 5
0.144 0.183 9.295 5
0.182 0.279 9.678 6
0.182 0.279 9.678 4
0.182 0.279 9.678 5
0.182 0.279 9.678 5
0.173 0.155 9.975 5
0.173 0.155 9.975 5
0.173 0.155 9.975 6
0.173 0.155 9.975 5
-0.181 0.001 9.429 4
-0.181 0.001 9.429 5
-0.181 0.001 9.429 5
-0.181 0.001 9.429 5
0.058 0.202 9.228 6
0.058 0.202 9.228 5
0.058 0.202 9.228 4
0.058 0.202 9.228 5
-0.047 0.02 9.899 5
-0.047 0.02 9.899 5
-0.047 0.02 9.899 5
-0.047 0.02 9.899 6
0.086 0.222 9.803 4
0.086 0.222 9.803 5
0.086 0.222 9.803 5
0.115 0.04 9.515 6
0.115 0.04 9.515 4
0.115 0.04 9.515 6
0.115 0.04 9.515 5
0.048 0.135 9.468 4
0.048 0.135 9.468 5
0.048 0.135 9.468 5
0.048 0.135 9.468 5
0.029 -0.084 9.659 6
0.029 -0.084 9.659 5
0.029 -0.084 9.659 4
0.029 -0.084 9.659 5
0.067 0.365 9.496 5
0.067 0.365 9.496 5
0.067 0.365 9.496 6
0.067 0.365 9.496 5
0.029 0.087 10.004 4
0.029 0.087 10.004 5
0.029 0.087 10.004 5
0.029 0.087 10.004 5
-0.095 0.145 9.63 5
-0.095 0.145 9.63 6
-0.095 0.145 9.63 4
-0.095 0.145 9.63 5
0.192 0.059 9.439 5
0.192 0.059 9.439 5
0.192 0.059 9.439 5
0.192 0.059 9.439 6
0.182 0.116 9.506 5
