x y z t
-0.123 0.011 9.669 5
0.019 -0.036 10.339 5
0.019 -0.036 10.339 5
0.019 -0.036 10.339 5
0.019 -0.036 10.339 5
0.23 0.116 8.749 5
0.23 0.116 8.749 5
0.23 0.116 8.749 5
0.23 0.116 8.749 5
0.0 0.059 10.004 5
0.0 0.059 10.004 5
0.0 0.059 10.004 5
0.0 0.059 10.004 5
0.058 -0.017 9.238 5
0.058 -0.017 9.238 5
0.058 -0.017 9.238 5
0.058 -0.017 9.238 5
0.01 0.068 9.582 5
0.01 0.068 9.582 5
0.01 0.068 9.582 5
0.01 0.068 9.582 5
-0.181 0.04 10.176 5
-0.181 0.04 10.176 5
-0.181 0.04 10.176 5
-0.181 0.04 10.176 5
-0.123 0.155 9.544 5
-0.123 0.155 9.544 5
-0.123 0.155 9.544 5
-0.123 0.155 9.544 5
0.22 0.011 9.42 5
0.22 0.011 9.42 5
0.22 0.011 9.42 5
0.22 0.011 9.42 5
0.019 0.049 9.506 5
0.019 0.049 9.506 5
0.019 0.049 9.506 5
0.019 0.049 9.506 5
0.048 -0.103 9.65 5
0.048 -0.103 9.65 5
0.048 -0.103 9.65 5
0.048 -0.103 9.65 5
-0.056 0.068 8.97 5
-0.056 0.068 8.97 5
-0.056 0.068 8.97 5
-0.056 0.068 8.97 5
0.106 0.059 9.994 5
0.106 0.059 9.994 5
0.106 0.059 9.994 5
0.106 0.059 9.994 5
-0.075 0.193 9.487 5
-0.075 0.193 9.487 5
-0.075 0.193 9.487 5
-0.162 -0.026 9.563 5
-0.162 -0.026 9.563 5
-0.162 -0.026 9.563 5
-0.162 -0.026 9.563 5
0.086 0.135 10.042 5
0.086 0.135 10.042 5
0.086 0.135 10.042 5
0.086 0.135 10.042 5
-0.104 0.02 9.381 5
-0.104 0.02 9.381 5
-0.104 0.02 9.381 5
-0.104 0.02 9.381 5
0.125 0.059 10.004 5
0.125 0.059 10.004 5
0.125 0.059 10.004 5
0.125 0.059 10.004 5
-0.277 -0.065 8.96 5
-0.277 -0.065 8.96 5
-0.277 -0.065 8.96 5
-0.277 -0.065 8.96 5
0.077 0.241 9.937 5
0.077 0.241 9.937 5
0.077 0.241 9.937 5
0.077 0.241 9.937 5
0.038 0.183 8.711 5
0.038 0.183 8.711 5
0.038 0.183 8.711 5
0.038 0.183 8.711 5
-0.248 0.145 10.119 5
-0.248 0.145 10.119 5
-0.248 0.145 10.119 5
-0.248 0.145 10.119 5
-0.075 -0.103 9.276 5
-0.075 -0.103 9.276 5
-0.075 -0.103 9.276 5
-0.075 -0.103 9.276 5
-0.008 0.193 10.119 5
-0.008 0.193 10.119 5
-0.008 0.193 10.119 5
-0.008 0.193 10.119 5
-0.028 0.126 9.161 5
-0.028 0.126 9.161 5
-0.028 0.126 9.161 5
-0.028 0.126 9.161 5
-0.277 0.068 9.659 5
-0.277 0.068 9.659 5
-0.277 0.068 9.659 5
-0.277 0.068 9.659 5
0.383 -0.036 9.745 5
0.383 -0.036 9.745 5
0.383 -0.036 9.745 5
-0.143 0.193 9.745 5
-0.143 0.193 9.161 5
-0.143 0.193 9.161 5
-0.143 0.193 9.161 5
-0.21 0.04 9.611 5
-0.21 0.04 9.611 5
-0.21 0.04 9.611 5
-0.21 0.04 9.611 5
-0.162 0.25 10.004 5
-0.162 0.25 10.004 5
-0.162 0.25 10.004 5
-0.162 0.25 10.004 5
-0.037 0.059 9.286 5
-0.037 0.059 9.286 5
-0.037 0.059 9.286 5
-0.037 0.059 9.286 5
-0.123 0.097 9.669 5
-0.123 0.097 9.669 5
-0.123 0.097 9.669 5
-0.123 0.097 9.669 5
0.249 0.049 9.554 5
0.249 0.049 9.554 5
0.249 0.049 9.554 5
0.249 0.049 9.554 5
-0.2 0.174 9.171 5
-0.2 0.174 9.171 5
-0.2 0.174 9.171 5
-0.2 0.174 9.171 5
0.058 0.001 8.826 5
0.058 0.001 8.826 5
0.058 0.001 8.826 5
0.058 0.001 8.826 5
-0.075 0.212 8.941 5
-0.075 0.212 8.941 5
-0.075 0.212 8.941 5
-0.075 0.212 8.941 5
-0.267 0.001 10.234 5
-0.267 0.001 10.234 5
-0.267 0.001 10.234 5
-0.267 0.001 10.234 5
-0.085 0.145 10.473 5
-0.085 0.145 10.473 5
-0.085 0.145 10.473 5
-0.085 0.145 10.473 5
0.086 0.03 9.611 5
0.086 0.03 9.611 5
0.086 0.03 9.611 5
0.086 0.03 9.611 5
0.029 0.183 9.745 5
0.029 0.183 9.745 5
0.029 0.183 9.745 5
0.029 0.183 9.745 5
0.0 -0.132 9.132 5
0.0 -0.132 9.132 5
0.0 -0.132 9.132 5
0.01 0.317 8.97 5
0.01 0.317 8.97 5
0.01 0.317 8.97 5
0.01 0.317 8.97 5
-0.152 0.059 9.381 5
-0.152 0.059 9.381 5
-0.152 0.059 9.381 5
-0.152 0.059 9.381 5
-0.143 0.049 10.511 5
-0.143 0.049 10.511 5
-0.143 0.049 10.511 5
-0.143 0.049 10.511 5
0.096 0.145 9.228 5
0.096 0.145 9.228 5
0.096 0.145 9.228 5
0.096 0.145 9.228 5
-0.19 0.155 9.736 5
-0.19 0.155 9.736 5
-0.19 0.155 9.736 5
-0.19 0.155 9.736 5
-0.066 0.049 8.96 5
-0.066 0.049 8.96 5
-0.066 0.049 8.96 5
-0.066 0.049 8.96 5
0.144 0.049 10.435 5
0.144 0.049 10.435 5
0.144 0.049 10.435 5
0.144 0.049 10.435 5
-0.114 0.107 9.056 5
-0.114 0.107 9.056 5
-0.114 0.107 9.056 5
-0.114 0.107 9.056 5
-0.123 0.049 9.171 5
-0.123 0.049 9.171 5
-0.123 0.049 9.171 5
-0.123 0.049 9.171 5
0.077 0.317 10.128 5
0.077 0.317 10.128 5
0.077 0.317 10.128 5
0.077 0.317 10.128 5
-0.056 0.087 10.08 5
-0.056 0.087 10.08 5
-0.056 0.087 10.08 5
-0.056 0.087 10.08 5
-0.143 -0.017 9.439 5
-0.143 -0.017 9.439 5
-0.143 -0.017 9.439 5
-0.143 -0.017 9.439 5
0.086 0.193 9.094 5
0.086 0.193 9.094 5
0.086 0.193 9.094 5
0.038 0.135 10.511 5
0.038 0.135 10.511 5
0.038 0.135 10.511 5
0.038 0.135 10.511 5
-0.248 -0.046 9.841 5
-0.248 -0.046 9.841 5
-0.248 -0.046 9.841 5
-0.248 -0.046 9.841 5
0.24 0.145 8.845 5
0.24 0.145 8.845 5
0.24 0.145 8.845 5
0.24 0.145 8.845 5
-0.123 0.279 9.266 5
-0.123 0.279 9.266 5
-0.123 0.279 9.266 5
-0.123 0.279 9.266 5
-0.344 0.03 8.596 5
-0.344 0.03 8.596 5
-0.344 0.03 8.596 5
-0.344 0.03 8.596 5
0.048 0.03 11.057 5
0.048 0.03 11.057 5
0.048 0.03 11.057 5
0.048 0.03 11.057 5
-0.152 0.174 9.4 5
-0.152 0.174 9.4 5
-0.152 0.174 9.4 5
-0.152 0.174 9.4 5
0.307 0.001 9.966 5
0.307 0.001 9.966 5
0.307 0.001 9.966 5
0.307 0.001 9.966 5
-0.066 0.04 9.506 5
-0.066 0.04 9.506 5
-0.066 0.04 9.506 5
-0.066 0.04 9.506 5
-0.267 0.107 9.362 5
-0.267 0.107 9.362 5
-0.267 0.107 9.362 5
-0.267 0.107 9.362 5
0.22 -0.113 9.726 5
0.22 -0.113 9.726 5
0.22 -0.113 9.726 5
0.22 -0.113 9.726 5
-0.286 0.279 9.755 5
-0.286 0.279 9.755 5
-0.286 0.279 9.755 5
-0.286 0.279 9.755 5
-0.143 0.097 9.554 5
-0.143 0.097 9.554 5
-0.143 0.097 9.554 5
-0.143 0.097 9.554 5
-0.219 -0.026 9.678 5
-0.219 -0.026 9.678 5
-0.219 -0.026 9.678 5
0.297 0.126 9.468 5
0.297 0.126 9.468 5
0.297 0.126 9.468 5
0.297 0.126 9.468 5
-0.028 0.116 9.602 5
-0.028 0.116 9.602 5
-0.028 0.116 9.602 5
-0.028 0.116 9.602 5
-0.219 -0.046 9.688 5
-0.219 -0.046 9.688 5
-0.219 -0.046 9.688 5
-0.219 -0.046 9.688 5
0.019 0.03 9.247 5
0.019 0.03 9.247 5
0.019 0.03 9.247 5
0.019 0.03 9.247 5
-0.238 0.212 9.343 5
-0.238 0.212 9.343 5
-0.238 0.212 9.343 5
-0.238 0.212 9.343 5
-0.219 0.116 9.784 5
-0.219 0.116 9.784 5
-0.219 0.116 9.784 5
-0.219 0.116 9.784 5
-0.085 0.126 10.665 5
-0.085 0.126 10.665 5
-0.085 0.126 10.665 5
-0.085 0.126 10.665 5
-0.037 0.068 9.515 5
-0.037 0.068 9.515 5
-0.037 0.068 9.515 5
-0.037 0.068 9.515 5
-0.018 -0.046 9.582 5
-0.018 -0.046 9.582 5
-0.018 -0.046 9.582 5
-0.018 -0.046 9.582 5
-0.152 0.145 9.602 5
-0.152 0.145 9.602 5
-0.152 0.145 9.602 5
-0.152 0.145 9.602 5
0.058 -0.007 9.286 5
0.058 -0.007 9.286 5
0.058 -0.007 9.286 5
0.058 -0.007 9.286 5
-0.296 0.087 9.123 5
-0.296 0.087 9.123 5
-0.296 0.087 9.123 5
-0.296 0.087 9.123 5
-0.114 0.078 10.349 5
-0.114 0.078 10.349 5
-0.114 0.078 10.349 5
-0.114 0.078 10.349 5
-0.075 0.155 10.042 5
-0.075 0.155 10.042 5
-0.075 0.155 10.042 5
-0.229 -0.074 9.104 5
-0.229 -0.074 9.104 5
-0.229 -0.074 9.104 5
-0.229 -0.074 9.104 5
-0.095 0.164 9.353 5
-0.095 0.164 9.353 5
-0.095 0.164 9.353 5
-0.095 0.164 9.353 5
0.086 -0.036 10.483 5
0.086 -0.036 10.483 5
0.086 -0.036 10.483 5
0.086 -0.036 10.483 5
-0.315 0.049 8.95 5
-0.315 0.049 8.95 5
-0.315 0.049 8.95 5
-0.315 0.049 8.95 5
0.01 0.068 9.171 5
0.01 0.068 9.171 5
0.01 0.068 9.171 5
0.01 0.068 9.171 5
-0.095 0.231 9.975 5
-0.095 0.231 9.975 5
-0.095 0.231 9.975 5
-0.095 0.231 9.975 5
-0.353 -0.113 10.013 5
-0.353 -0.113 10.013 5
-0.353 -0.113 10.013 5
-0.353 -0.113 10.013 5
-0.152 0.126 9.563 5
-0.152 0.126 9.563 5
-0.152 0.126 9.563 5
-0.152 0.126 9.563 5
-0.085 0.126 9.515 5
-0.085 0.126 9.515 5
-0.085 0.126 9.515 5
-0.085 0.126 9.515 5
-0.277 -0.026 9.372 5
-0.277 -0.026 9.372 5
-0.277 -0.026 9.372 5
-0.277 -0.026 9.372 5
0.0 -0.132 9.87 5
0.0 -0.132 9.87 5
0.0 -0.132 9.87 5
0.0 -0.132 9.87 5
0.134 0.107 9.075 5
0.134 0.107 9.075 5
0.134 0.107 9.075 5
0.134 0.107 9.075 5
-0.162 0.03 9.841 5
-0.162 0.03 9.841 5
-0.162 0.03 9.841 5
-0.363 0.087 9.544 5
-0.363 0.087 9.544 5
-0.363 0.087 9.544 5
-0.363 0.087 9.544 5
-0.334 0.03 10.329 5
-0.334 0.03 10.329 5
-0.334 0.03 10.329 5
-0.334 0.03 10.329 5
-0.114 -0.094 8.998 5
-0.114 -0.094 8.998 5
-0.114 -0.094 8.998 5
-0.114 -0.094 8.998 5
-0.085 0.327 9.372 5
-0.085 0.327 9.372 5
-0.085 0.327 9.372 5
-0.085 0.327 9.372 5
-0.037 -0.122 9.554 5
-0.037 -0.122 9.554 5
-0.037 -0.122 9.554 5
-0.037 -0.122 9.554 5
-0.171 -0.113 9.582 5
-0.171 -0.113 9.582 5
-0.171 -0.113 9.582 5
-0.171 -0.113 9.582 5
-0.133 0.135 9.123 5
-0.133 0.135 9.123 5
-0.133 0.135 9.123 5
-0.133 0.135 9.123 5
-0.257 0.087 9.994 5
-0.257 0.087 9.994 5
-0.257 0.087 9.994 5
-0.257 0.087 9.994 5
-0.315 0.059 9.717 5
-0.315 0.059 9.717 5
-0.315 0.059 9.717 5
-0.315 0.059 9.717 5
-0.162 0.001 9.487 5
-0.162 0.001 9.487 5
-0.162 0.001 9.487 5
-0.162 0.001 9.487 5
0.259 0.107 9.793 5
0.259 0.107 9.793 5
0.259 0.107 9.793 5
0.259 0.107 9.793 5
-0.238 -0.074 10.033 5
-0.238 -0.074 10.033 5
-0.238 -0.074 10.033 5
-0.238 -0.074 10.033 5
-0.152 0.164 9.333 5
-0.152 0.164 9.333 5
-0.152 0.164 9.333 5
-0.152 0.164 9.333 5
-0.066 -0.007 9.113 5
-0.066 -0.007 9.113 5
-0.066 -0.007 9.113 5
-0.21 0.097 9.19 5
-0.21 0.097 9.19 5
-0.21 0.097 9.19 5
-0.21 0.097 9.19 5
-0.219 0.087 9.487 5
-0.219 0.087 9.487 5
-0.219 0.087 9.487 5
-0.219 0.087 9.487 5
0.086 -0.113 10.473 5
0.086 -0.113 10.473 5
0.086 -0.113 10.473 5
0.086 -0.113 10.473 5
-0.305 0.126 9.324 5
-0.305 0.126 9.324 5
-0.305 0.126 9.324 5
-0.305 0.126 9.324 5
-0.075 0.04 9.458 5
-0.075 0.04 9.458 5
-0.075 0.04 9.458 5
-0.075 0.04 9.458 5
-0.056 0.059 9.468 5
-0.056 0.059 9.468 5
-0.056 0.059 9.468 5
-0.056 0.059 9.468 5
0.173 0.011 10.138 5
0.173 0.011 10.138 5
0.173 0.011 10.138 5
0.173 0.011 10.138 5
-0.277 0.126 8.922 5
-0.277 0.126 8.922 5
-0.277 0.126 8.922 5
-0.277 0.126 8.922 5
-0.075 0.059 9.515 5
-0.075 0.059 9.515 5
-0.075 0.059 9.515 5
-0.075 0.059 9.515 5
0.01 -0.036 9.831 5
0.01 -0.036 9.831 5
0.01 -0.036 9.831 5
0.01 -0.036 9.831 5
-0.459 0.078 9.4 5
-0.459 0.078 9.4 5
-0.459 0.078 9.4 5
-0.459 0.078 9.4 5
0.23 0.04 9.841 5
0.23 0.04 9.841 5
0.23 0.04 9.841 5
0.23 0.04 9.841 5
-0.19 -0.122 9.372 5
-0.19 -0.122 9.372 5
-0.19 -0.122 9.372 5
0.125 0.03 9.324 5
0.125 0.03 9.324 5
0.125 0.03 9.324 5
0.125 0.03 9.324 5
0.096 0.04 9.736 5
0.096 0.04 9.736 5
0.096 0.04 9.736 5
0.096 0.04 9.736 5
-0.123 0.174 9.42 5
-0.123 0.174 9.42 5
-0.123 0.174 9.42 5
-0.123 0.174 9.42 5
-0.018 0.001 9.669 5
-0.018 0.001 9.669 5
-0.018 0.001 9.669 5
-0.018 0.001 9.669 5
-0.104 0.011 9.726 5
-0.104 0.011 9.726 5
-0.104 0.011 9.726 5
-0.104 0.011 9.726 5
-0.085 0.107 9.487 5
-0.085 0.107 9.487 5
-0.085 0.107 9.487 5
-0.085 0.107 9.487 5
0.01 -0.055 9.611 5
0.01 -0.055 9.611 5
0.01 -0.055 9.611 5
0.01 -0.055 9.611 5
0.192 0.001 9.381 5
0.192 0.001 9.381 5
0.192 0.001 9.381 5
0.192 0.001 9.381 5
0.211 0.097 9.822 5
0.211 0.097 9.822 5
0.211 0.097 9.822 5
0.211 0.097 9.822 5
-0.162 0.126 9.381 5
-0.162 0.126 9.381 5
-0.162 0.126 9.381 5
-0.162 0.126 9.381 5
-0.305 0.059 9.736 5
-0.305 0.059 9.736 5
-0.305 0.059 9.736 5
-0.305 0.059 9.736 5
-0.008 -0.065 9.602 5
-0.008 -0.065 9.602 5
-0.008 -0.065 9.602 5
-0.008 -0.065 9.602 5
0.106 0.202 9.994 5
0.106 0.202 9.994 5
0.106 0.202 9.994 5
0.106 0.202 9.994 5
0.364 0.097 9.199 5
0.364 0.097 9.199 5
0.364 0.097 9.199 5
-0.162 0.001 9.381 5
-0.162 0.001 9.381 5
-0.162 0.001 9.381 5
-0.162 0.001 9.381 5
0.259 0.049 9.64 5
0.259 0.049 9.64 5
0.259 0.049 9.64 5
0.259 0.049 9.64 5
-0.066 0.049 9.314 5
-0.066 0.049 9.314 5
-0.066 0.049 9.314 5
-0.066 0.049 9.314 5
-0.085 0.078 9.037 5
-0.085 0.078 9.037 5
-0.085 0.078 9.037 5
-0.085 0.078 9.037 5
-0.133 0.116 10.253 5
-0.133 0.116 10.253 5
-0.133 0.116 10.253 5
-0.133 0.116 10.253 5
0.048 0.164 9.726 5
0.048 0.164 9.726 5
0.048 0.164 9.726 5
0.048 0.164 9.726 5
0.326 0.116 9.391 5
0.326 0.116 9.391 5
0.326 0.116 9.391 5
0.326 0.116 9.391 5
-0.018 -0.046 9.784 5
-0.018 -0.046 9.784 5
-0.018 -0.046 9.784 5
-0.018 -0.046 9.784 5
0.211 0.135 9.362 5
0.211 0.135 9.362 5
0.211 0.135 9.362 5
0.211 0.135 9.362 5
-0.047 0.001 9.276 5
-0.047 0.001 9.276 5
-0.047 0.001 9.276 5
-0.047 0.001 9.276 5
-0.085 0.289 10.042 5
-0.085 0.289 10.042 5
-0.085 0.289 10.042 5
-0.085 0.289 10.042 5
0.22 -0.017 8.855 5
0.22 -0.017 8.855 5
0.22 -0.017 8.855 5
0.22 -0.017 8.855 5
-0.104 0.135 10.205 5
-0.104 0.135 10.205 5
-0.104 0.135 10.205 5
-0.028 -0.074 9.132 5
-0.028 -0.074 9.132 5
-0.028 -0.074 9.132 5
-0.028 -0.074 9.132 5
0.374 0.145 10.31 5
0.374 0.145 10.31 5
0.374 0.145 10.31 5
0.374 0.145 10.31 5
-0.2 0.001 9.142 5
-0.2 0.001 9.142 5
-0.2 0.001 9.142 5
-0.2 0.001 9.142 5
0.24 0.25 9.784 5
0.24 0.25 9.784 5
0.24 0.25 9.784 5
0.24 0.25 9.784 5
0.077 0.068 9.209 5
0.077 0.068 9.209 5
0.077 0.068 9.209 5
0.077 0.068 9.209 5
-0.152 0.107 10.157 5
-0.152 0.107 10.157 5
-0.152 0.107 10.157 5
-0.152 0.107 10.157 5
0.01 0.011 9.286 5
0.01 0.011 9.286 5
0.01 0.011 9.286 5
0.01 0.011 9.286 5
-0.018 0.202 9.276 5
-0.018 0.202 9.276 5
-0.018 0.202 9.276 5
-0.018 0.202 9.276 5
0.067 0.135 9.4 5
0.067 0.135 9.4 5
0.067 0.135 9.4 5
0.067 0.135 9.4 5
-0.047 0.011 9.592 5
-0.047 0.011 9.592 5
-0.047 0.011 9.592 5
-0.047 0.011 9.592 5
0.23 0.107 9.803 5
0.23 0.107 9.803 5
0.23 0.107 9.803 5
0.23 0.107 9.803 5
-0.143 0.298 9.697 5
-0.143 0.298 9.697 5
-0.143 0.298 9.697 5
-0.143 0.298 9.697 5
-0.008 -0.026 9.142 5
-0.008 -0.026 9.142 5
-0.008 -0.026 9.142 5
-0.008 -0.026 9.142 5
-0.123 0.116 10.004 5
-0.123 0.116 10.004 5
-0.123 0.116 10.004 5
0.115 0.02 10.023 5
0.115 0.02 10.023 5
0.115 0.02 10.023 5
0.115 0.02 10.023 5
0.01 0.269 9.314 5
0.01 0.269 9.314 5
0.01 0.269 9.314 5
0.01 0.269 9.314 5
0.163 -0.007 9.774 5
0.163 -0.007 9.774 5
0.163 -0.007 9.774 5
0.163 -0.007 9.774 5
-0.21 0.183 9.554 5
-0.21 0.183 9.554 5
-0.21 0.183 9.554 5
-0.21 0.183 9.554 5
-0.085 -0.007 8.97 5
-0.085 -0.007 8.97 5
-0.085 -0.007 8.97 5
-0.085 -0.007 8.97 5
0.077 0.202 9.343 5
0.077 0.202 9.343 5
0.077 0.202 9.343 5
0.077 0.202 9.343 5
-0.277 0.145 9.899 5
-0.277 0.145 9.899 5
-0.277 0.145 9.899 5
-0.277 0.145 9.899 5
-0.152 -0.074 10.033 5
-0.152 -0.074 10.033 5
-0.152 -0.074 10.033 5
-0.152 -0.074 10.033 5
0.22 0.231 9.678 5
0.22 0.231 9.678 5
0.22 0.231 9.678 5
0.22 0.231 9.678 5
-0.056 0.174 9.4 5
-0.056 0.174 9.4 5
-0.056 0.174 9.4 5
-0.056 0.174 9.4 5
-0.229 -0.046 9.621 5
-0.229 -0.046 9.621 5
-0.229 -0.046 9.621 5
-0.229 -0.046 9.621 5
0.086 0.231 9.458 5
0.086 0.231 9.458 5
0.086 0.231 9.458 5
0.086 0.231 9.458 5
-0.133 0.145 9.477 5
-0.133 0.145 9.477 5
-0.133 0.145 9.477 5
-0.229 0.001 9.63 5
-0.229 0.001 9.63 5
-0.229 0.001 9.63 5
-0.229 0.001 9.63 5
-0.018 0.068 9.841 5
-0.018 0.068 9.841 5
-0.018 0.068 9.841 5
-0.018 0.068 9.841 5
-0.162 0.269 9.879 5
-0.162 0.269 9.879 5
-0.162 0.269 9.879 5
-0.162 0.269 9.879 5
0.038 -0.103 9.4 5
0.038 -0.103 9.4 5
0.038 -0.103 9.4 5
0.038 -0.103 9.4 5
-0.037 0.087 9.764 5
-0.037 0.087 9.764 5
-0.037 0.087 9.764 5
-0.037 0.087 9.764 5
-0.075 0.202 9.046 5
-0.075 0.202 9.046 5
-0.075 0.202 9.046 5
-0.075 0.202 9.046 5
-0.334 -0.017 9.621 5
-0.334 -0.017 9.621 5
-0.334 -0.017 9.621 5
-0.334 -0.017 9.621 5
0.029 0.212 9.946 5
0.029 0.212 9.946 5
0.029 0.212 9.946 5
0.029 0.212 9.946 5
-0.008 0.126 9.41 5
-0.008 0.126 9.41 5
-0.008 0.126 9.41 5
-0.008 0.126 9.41 5
-0.372 0.011 9.487 5
-0.372 0.011 9.487 5
-0.372 0.011 9.487 5
-0.372 0.011 9.487 5
-0.085 0.116 9.793 5
-0.085 0.116 9.793 5
-0.085 0.116 9.793 5
-0.085 0.116 9.793 5
-0.104 0.001 10.013 5
-0.104 0.001 10.013 5
-0.104 0.001 10.013 5
-0.104 0.001 10.013 5
-0.095 0.03 9.219 5
-0.095 0.03 9.219 5
-0.095 0.03 9.219 5
-0.19 0.298 9.496 5
-0.19 0.298 9.496 5
-0.19 0.298 9.496 5
-0.19 0.298 9.496 5
-0.047 0.155 9.736 5
-0.047 0.155 9.736 5
-0.047 0.155 9.736 5
-0.047 0.155 9.736 5
-0.324 -0.161 10.013 5
-0.324 -0.161 10.013 5
-0.324 -0.161 10.013 5
-0.324 -0.161 10.013 5
-0.104 0.193 9.151 5
-0.104 0.193 9.151 5
-0.104 0.193 9.151 5
-0.104 0.193 9.151 5
-0.219 0.145 9.286 5
-0.219 0.145 9.286 5
-0.219 0.145 9.286 5
-0.219 0.145 9.286 5
-0.133 -0.026 9.87 5
-0.133 -0.026 9.87 5
-0.133 -0.026 9.87 5
-0.133 -0.026 9.87 5
-0.104 -0.017 9.573 5
-0.104 -0.017 9.573 5
-0.104 -0.017 9.573 5
-0.104 -0.017 9.573 5
0.115 0.202 9.448 5
0.115 0.202 9.448 5
0.115 0.202 9.448 5
0.115 0.202 9.448 5
-0.296 0.049 9.831 5
-0.296 0.049 9.831 5
-0.296 0.049 9.831 5
-0.296 0.049 9.831 5
-0.353 0.107 9.899 5
-0.353 0.107 9.899 5
-0.353 0.107 9.899 5
-0.353 0.107 9.899 5
-0.181 0.059 9.075 5
-0.181 0.059 9.075 5
-0.181 0.059 9.075 5
-0.181 0.059 9.075 5
-0.075 -0.036 9.918 5
-0.075 -0.036 9.918 5
-0.075 -0.036 9.918 5
-0.075 -0.036 9.918 5
-0.085 0.202 9.544 5
-0.085 0.202 9.544 5
-0.085 0.202 9.544 5
-0.085 0.202 9.544 5
-0.047 0.011 9.295 5
-0.047 0.011 9.295 5
-0.047 0.011 9.295 5
-0.2 0.049 9.448 5
-0.2 0.049 9.448 5
-0.2 0.049 9.448 5
-0.2 0.049 9.448 5
-0.305 0.049 9.487 5
-0.305 0.049 9.487 5
-0.305 0.049 9.487 5
-0.305 0.049 9.487 5
-0.018 0.212 9.86 5
-0.018 0.212 9.86 5
-0.018 0.212 9.86 5
-0.018 0.212 9.86 5
-0.487 -0.046 9.286 5
-0.487 -0.046 9.286 5
-0.487 -0.046 9.286 5
-0.487 -0.046 9.286 5
-0.324 0.087 9.851 5
-0.324 0.087 9.851 5
-0.324 0.087 9.851 5
-0.324 0.087 9.851 5
0.23 0.135 9.487 5
0.23 0.135 9.487 5
0.23 0.135 9.487 5
0.23 0.135 9.487 5
-0.171 0.164 9.697 5
-0.171 0.164 9.697 5
-0.171 0.164 9.697 5
-0.171 0.164 9.697 5
-0.257 -0.046 9.333 5
-0.257 -0.046 9.333 5
-0.257 -0.046 9.333 5
-0.257 -0.046 9.333 5
-0.104 0.049 9.717 5
-0.104 0.049 9.717 5
-0.104 0.049 9.717 5
-0.104 0.049 9.717 5
-0.363 0.049 9.621 5
-0.363 0.049 9.621 5
-0.363 0.049 9.621 5
-0.363 0.049 9.621 5
-0.2 0.001 9.697 5
-0.2 0.001 9.697 5
-0.2 0.001 9.697 5
-0.2 0.001 9.697 5
-0.066 0.231 9.573 5
-0.066 0.231 9.573 5
-0.066 0.231 9.573 5
-0.066 0.231 9.573 5
-0.382 -0.055 9.697 5
-0.382 -0.055 9.697 5
-0.382 -0.055 9.697 5
-0.104 0.02 9.305 5
-0.104 0.02 9.305 5
-0.104 0.02 9.305 5
-0.104 0.02 9.305 5
0.115 0.145 10.674 5
0.115 0.145 10.674 5
0.115 0.145 10.674 5
0.115 0.145 10.674 5
-0.277 -0.017 8.845 5
-0.277 -0.017 8.845 5
-0.277 -0.017 8.845 5
-0.277 -0.017 8.845 5
-0.19 0.011 8.95 5
-0.19 0.011 8.95 5
-0.19 0.011 8.95 5
-0.19 0.011 8.95 5
0.038 0.174 9.669 5
0.038 0.174 9.669 5
0.038 0.174 9.669 5
0.038 0.174 9.669 5
-0.344 0.087 9.985 5
-0.344 0.087 9.985 5
-0.344 0.087 9.985 5
-0.344 0.087 9.985 5
-0.21 0.011 9.544 5
-0.21 0.011 9.544 5
-0.21 0.011 9.544 5
-0.21 0.011 9.544 5
-0.219 0.011 9.975 5
-0.219 0.011 9.975 5
-0.219 0.011 9.975 5
-0.219 0.011 9.975 5
-0.104 0.145 8.596 5
-0.104 0.145 8.596 5
-0.104 0.145 8.596 5
-0.104 0.145 8.596 5
-0.028 0.001 11.038 5
-0.028 0.001 11.038 5
-0.028 0.001 11.038 5
-0.028 0.001 11.038 5
-0.028 0.126 8.318 5
-0.028 0.126 8.318 5
-0.028 0.126 8.318 5
-0.028 0.126 8.318 5
-0.114 0.078 9.391 5
-0.114 0.078 9.391 5
-0.114 0.078 9.391 5
-0.114 0.078 9.391 5
-0.401 0.011 9.927 5
-0.401 0.011 9.927 5
-0.401 0.011 9.927 5
-0.257 0.116 9.985 5
-0.257 0.116 9.985 5
-0.257 0.116 9.985 5
-0.257 0.116 9.985 5
-0.085 0.04 8.893 5
-0.085 0.04 8.893 5
-0.085 0.04 8.893 5
-0.085 0.04 8.893 5
-0.028 0.059 10.387 5
-0.028 0.059 10.387 5
-0.028 0.059 10.387 5
-0.028 0.059 10.387 5
0.096 -0.036 9.314 5
0.096 -0.036 9.314 5
0.096 -0.036 9.314 5
0.096 -0.036 9.314 5
-0.181 0.155 9.879 5
-0.181 0.155 9.879 5
-0.181 0.155 9.879 5
-0.181 0.155 9.879 5
-0.19 0.011 8.203 5
-0.19 0.011 8.203 5
-0.19 0.011 8.203 5
-0.19 0.011 8.203 5
-0.19 0.193 9.659 5
-0.19 0.193 9.659 5
-0.19 0.193 9.659 5
-0.19 0.193 9.659 5
-0.238 -0.228 10.655 5
-0.238 -0.228 10.655 5
-0.238 -0.228 10.655 5
-0.238 -0.228 10.655 5
-0.037 0.193 9.946 5
-0.037 0.193 9.946 5
-0.037 0.193 9.946 5
-0.037 0.193 9.946 5
0.134 0.107 8.452 5
0.134 0.107 8.452 5
0.134 0.107 8.452 5
0.134 0.107 8.452 5
-0.248 0.107 10.042 5
-0.248 0.107 10.042 5
-0.248 0.107 10.042 5
