Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
03.06.2023 13:08:42;2,533;2,297;1,217
03.06.2023 14:08:44;2,533;2,337;1,276
03.06.2023 15:08:42;2,474;2,272;1,236
03.06.2023 16:08:44;2,379;2,211;1,291
03.06.2023 17:08:45;2,524;2,357;1,2
03.06.2023 18:08:44;2,601;2,455;1,263
03.06.2023 19:08:43;2,57;2,451;1,336
03.06.2023 20:08:47;2,455;2,311;1,227
03.06.2023 21:08:46;2,56;2,33;1,214
03.06.2023 22:08:44;2,542;2,413;1,338
03.06.2023 23:08:47;2,559;2,376;1,271
04.06.2023 00:08:43;2,533;2,309;1,163
04.06.2023 01:08:44;2,528;2,298;1,275
04.06.2023 02:08:45;2,622;2,412;1,323
04.06.2023 03:08:47;2,667;2,373;1,293
04.06.2023 04:08:44;2,49;2,294;1,345
04.06.2023 05:08:44;2,552;2,305;1,326
04.06.2023 06:08:45;2,568;2,303;1,296
04.06.2023 07:08:44;2,532;2,306;1,342
04.06.2023 08:08:43;2,494;2,381;1,281
04.06.2023 09:08:42;2,618;2,363;1,337
04.06.2023 10:08:45;2,651;2,474;1,206
04.06.2023 11:08:43;2,565;2,318;1,208
04.06.2023 12:08:42;2,618;2,396;1,264
04.06.2023 13:08:43;2,546;2,284;1,229
04.06.2023 14:08:43;2,567;2,282;1,254
04.06.2023 15:08:44;2,578;2,351;1,256
04.06.2023 16:08:45;2,62;2,436;1,2
04.06.2023 17:08:46;2,588;2,375;1,253
04.06.2023 18:08:46;2,515;2,282;1,221
04.06.2023 19:08:46;2,644;2,327;1,246
04.06.2023 20:08:47;2,537;2,294;1,234
04.06.2023 21:08:43;2,583;2,287;1,205
04.06.2023 22:08:43;2,618;2,362;1,24
04.06.2023 23:08:45;2,552;2,346;1,221
05.06.2023 00:08:46;2,542;2,35;1,269
05.06.2023 01:08:42;2,645;2,302;1,22
05.06.2023 02:08:45;2,593;2,445;1,207
05.06.2023 03:08:45;2,538;2,399;1,259
05.06.2023 04:08:51;2,652;2,431;1,233
05.06.2023 05:08:45;2,647;2,334;1,254
05.06.2023 06:08:44;2,608;2,36;1,214
05.06.2023 07:08:43;2,584;2,48;1,278
05.06.2023 08:08:42;2,581;2,355;1,294
05.06.2023 09:08:43;2,605;2,356;1,224
05.06.2023 10:08:43;2,614;2,395;1,213
05.06.2023 11:08:45;2,532;2,264;1,244
05.06.2023 12:08:45;2,522;2,318;1,185
05.06.2023 13:08:44;2,566;2,329;1,276
05.06.2023 14:08:46;2,499;2,298;1,323
05.06.2023 15:08:47;2,53;2,3;1,21
05.06.2023 16:08:44;2,568;2,31;1,211
05.06.2023 17:08:43;2,55;2,331;1,211
05.06.2023 18:08:47;2,54;2,385;1,231
05.06.2023 19:08:42;2,475;2,37;1,216
05.06.2023 20:08:43;2,585;2,361;1,3
05.06.2023 21:08:42;2,518;2,286;1,196
05.06.2023 22:08:45;2,553;2,355;1,272
05.06.2023 23:08:45;2,64;2,44;1,208
06.06.2023 00:08:43;2,544;2,314;1,253
06.06.2023 01:08:42;2,55;2,35;1,295
06.06.2023 02:08:45;2,528;2,34;1,218
06.06.2023 03:08:46;2,575;2,359;1,249
06.06.2023 04:08:46;2,519;2,279;1,298
06.06.2023 05:08:44;2,467;2,297;1,173
06.06.2023 06:08:40;2,476;2,392;1,197
06.06.2023 07:08:43;2,488;2,309;1,22
06.06.2023 08:08:44;2,491;2,282;1,167
06.06.2023 09:08:43;2,556;2,355;1,221
06.06.2023 10:08:45;2,467;2,389;1,164
06.06.2023 11:08:44;2,473;2,321;1,203
06.06.2023 12:08:45;2,351;2,212;1,159
06.06.2023 13:08:43;2,409;2,279;1,155
06.06.2023 14:08:43;2,392;2,218;1,191
06.06.2023 15:08:42;2,529;2,416;1,224
06.06.2023 16:08:45;2,45;2,314;1,196
06.06.2023 17:08:44;2,526;2,306;1,179
06.06.2023 18:08:44;2,462;2,335;1,256
06.06.2023 19:08:43;2,504;2,36;1,2
06.06.2023 20:08:44;2,467;2,317;1,185
06.06.2023 21:08:43;2,465;2,253;1,143
06.06.2023 22:08:46;2,471;2,29;1,21
06.06.2023 23:08:45;2,474;2,34;1,236
07.06.2023 00:08:45;2,38;2,248;1,192
07.06.2023 01:08:45;2,344;2,22;1,21
07.06.2023 02:08:46;2,39;2,349;1,223
07.06.2023 03:08:47;2,45;2,322;1,156
07.06.2023 04:08:45;2,461;2,277;1,19
07.06.2023 05:08:45;2,427;2,287;1,115
07.06.2023 06:08:43;2,406;2,229;1,109
07.06.2023 07:08:40;2,349;2,296;1,216
07.06.2023 08:08:42;2,418;2,312;1,268
07.06.2023 09:08:43;2,398;2,339;1,209
07.06.2023 10:08:45;2,385;2,326;1,22
07.06.2023 11:08:45;2,382;2,261;1,205
07.06.2023 12:08:45;2,385;2,343;1,162
07.06.2023 13:08:45;2,394;2,373;1,143
07.06.2023 14:08:43;2,478;2,464;1,157
07.06.2023 15:08:44;2,356;2,227;1,139
07.06.2023 16:08:41;2,299;2,209;1,109
07.06.2023 17:08:44;2,446;2,307;1,223
07.06.2023 18:08:47;2,35;2,196;1,147
07.06.2023 19:08:41;2,381;2,266;1,247
07.06.2023 20:08:46;2,358;2,256;1,244
07.06.2023 21:08:45;2,414;2,253;1,178
07.06.2023 22:08:43;2,365;2,241;1,208
07.06.2023 23:08:43;2,41;2,241;1,25
08.06.2023 00:08:46;2,344;2,289;1,216
08.06.2023 01:08:44;2,349;2,234;1,128
08.06.2023 02:08:44;2,419;2,306;1,187
08.06.2023 03:08:45;2,365;2,231;1,178
08.06.2023 04:08:46;2,39;2,272;1,122
08.06.2023 05:08:45;2,368;2,267;1,112
08.06.2023 06:08:44;2,33;2,36;1,164
08.06.2023 07:08:45;2,354;2,248;1,217
08.06.2023 08:08:43;2,312;2,221;1,228
08.06.2023 09:08:41;2,406;2,268;1,297
08.06.2023 10:08:43;2,376;2,297;1,09
08.06.2023 11:08:45;2,356;2,34;1,207
08.06.2023 12:08:45;2,395;2,224;1,169
08.06.2023 13:08:44;2,289;2,199;1,187
08.06.2023 14:08:42;2,4;2,245;1,179
08.06.2023 15:08:44;2,357;2,236;1,205
08.06.2023 16:08:45;2,459;2,335;1,097
08.06.2023 17:08:44;2,262;2,236;1,086
08.06.2023 18:08:45;2,336;2,206;1,287
08.06.2023 19:08:44;2,386;2,325;1,175
08.06.2023 20:08:46;2,294;2,195;1,149
08.06.2023 21:08:43;2,257;2,265;1,13
08.06.2023 22:08:43;2,415;2,252;1,193
08.06.2023 23:08:43;2,381;2,263;1,134
09.06.2023 00:08:42;2,339;2,225;1,142
09.06.2023 01:08:44;2,378;2,295;1,247
09.06.2023 02:08:42;2,333;2,303;1,164
09.06.2023 03:08:43;2,29;2,254;1,204
09.06.2023 04:08:46;2,429;2,28;1,224
09.06.2023 05:08:45;2,342;2,334;1,139
09.06.2023 06:08:43;2,394;2,301;1,195
09.06.2023 07:08:42;2,364;2,269;1,255
09.06.2023 08:08:44;2,297;2,222;1,2
09.06.2023 09:08:46;2,42;2,294;1,177
09.06.2023 10:08:42;2,226;2,222;1,203
09.06.2023 11:08:40;2,405;2,251;1,206
09.06.2023 12:08:44;2,42;2,38;1,283
09.06.2023 13:08:44;2,287;2,301;1,146
09.06.2023 14:08:42;2,259;2,24;1,198
09.06.2023 15:08:43;2,309;2,238;1,19
09.06.2023 16:08:42;2,233;2,241;1,118
09.06.2023 17:08:43;2,341;2,259;1,153
09.06.2023 18:08:44;2,347;2,291;1,164
09.06.2023 19:08:45;2,308;2,277;1,178
09.06.2023 20:08:44;2,313;2,227;1,177
09.06.2023 21:08:44;2,376;2,272;1,187
09.06.2023 22:08:44;2,292;2,227;1,147
09.06.2023 23:08:46;2,275;2,276;1,102
10.06.2023 00:08:46;2,277;2,226;1,401
10.06.2023 01:08:47;2,375;2,255;1,129
10.06.2023 02:08:46;2,399;2,314;1,189
10.06.2023 03:08:46;2,453;2,363;1,255
10.06.2023 04:08:47;2,403;2,309;1,253
10.06.2023 05:08:46;2,301;2,343;1,271
10.06.2023 06:08:45;2,255;2,212;1,174
10.06.2023 07:08:41;2,239;2,286;1,196
10.06.2023 08:08:43;2,206;2,278;1,124
10.06.2023 09:08:45;2,279;2,211;1,159
10.06.2023 10:08:42;2,25;2,203;1,184
10.06.2023 11:08:42;2,274;2,156;1,117
10.06.2023 12:08:42;2,313;2,323;1,11
10.06.2023 13:08:42;2,282;2,204;1,161
10.06.2023 14:08:45;2,22;2,246;1,112
10.06.2023 15:08:42;2,304;2,265;1,097
10.06.2023 16:08:46;2,276;2,251;1,143
10.06.2023 17:08:43;2,228;2,258;1,134
10.06.2023 18:08:45;2,318;2,191;1,197
10.06.2023 19:08:46;2,253;2,201;1,084
10.06.2023 20:08:45;2,237;2,278;1,128
10.06.2023 21:08:46;2,289;2,219;1,155
10.06.2023 22:08:46;2,431;2,319;1,133
10.06.2023 23:08:43;2,232;2,33;1,114
11.06.2023 00:08:46;2,344;2,356;1,198
11.06.2023 01:08:45;2,217;2,246;1,212
11.06.2023 02:08:44;2,353;2,285;1,244
11.06.2023 03:08:42;2,348;2,318;1,297
11.06.2023 04:08:45;2,288;2,252;1,213
11.06.2023 05:08:46;2,373;2,311;1,21
11.06.2023 06:08:44;2,301;2,211;1,131
11.06.2023 07:08:40;2,288;2,309;1,302
11.06.2023 08:08:46;2,356;2,303;1,159
11.06.2023 09:08:46;2,206;2,204;1,101
11.06.2023 10:08:44;2,246;2,22;1,175
11.06.2023 11:08:44;2,241;2,228;1,074
11.06.2023 12:08:42;2,271;2,267;1,239
11.06.2023 13:08:45;2,253;2,266;1,191
11.06.2023 14:08:42;2,363;2,321;1,218
11.06.2023 15:08:41;2,295;2,168;1,153
11.06.2023 16:08:44;2,226;2,272;1,13
11.06.2023 17:08:45;2,278;2,247;1,146
11.06.2023 18:08:46;2,248;2,28;1,142
11.06.2023 19:08:43;2,229;2,219;1,231
11.06.2023 20:08:42;2,181;2,161;1,143
11.06.2023 21:08:46;2,156;2,23;1,133
11.06.2023 22:08:42;2,316;2,275;1,141
11.06.2023 23:08:45;2,329;2,363;1,252
12.06.2023 00:08:45;2,278;2,27;1,201
12.06.2023 01:08:43;2,323;2,294;1,127
12.06.2023 02:08:43;2,236;2,181;1,243
12.06.2023 03:08:47;2,298;2,36;1,211
12.06.2023 04:08:46;2,425;2,307;1,225
12.06.2023 05:08:43;2,3;2,182;1,209
12.06.2023 06:08:42;2,277;2,203;1,142
12.06.2023 07:08:44;2,266;2,241;1,243
12.06.2023 08:08:45;2,258;2,207;1,205
12.06.2023 09:08:42;2,275;2,212;1,232
12.06.2023 10:08:45;2,297;2,243;1,163
12.06.2023 11:08:42;2,336;2,158;1,216
12.06.2023 12:08:42;2,276;2,292;1,215
12.06.2023 13:08:45;2,245;2,285;1,19
12.06.2023 14:08:43;2,2;2,199;1,179
12.06.2023 15:08:44;2,224;2,225;1,138
12.06.2023 16:08:45;2,333;2,283;1,239
12.06.2023 17:08:44;2,309;2,208;1,232
12.06.2023 18:08:43;2,257;2,164;1,163
12.06.2023 19:08:44;2,402;2,328;1,181
12.06.2023 20:08:42;2,391;2,304;1,23
12.06.2023 21:08:44;2,195;2,166;1,178
12.06.2023 22:08:44;2,381;2,296;1,286
12.06.2023 23:08:44;2,392;2,345;1,217
13.06.2023 00:08:44;2,235;2,151;1,226
13.06.2023 01:08:43;2,226;2,201;1,2
13.06.2023 02:08:46;2,353;2,278;1,199
13.06.2023 03:08:44;2,368;2,218;1,256
13.06.2023 04:08:46;2,367;2,262;1,24
13.06.2023 05:08:45;2,266;2,209;1,225
13.06.2023 06:08:44;2,306;2,201;1,244
13.06.2023 07:08:42;2,353;2,28;1,234
13.06.2023 08:08:45;2,313;2,153;1,194
13.06.2023 09:08:45;2,357;2,294;1,253
13.06.2023 10:08:42;0,231;0,269;0,163
13.06.2023 11:08:44;0,294;0,255;0,248
13.06.2023 12:08:43;0,167;0,232;0,247
13.06.2023 13:08:41;0,167;0,21;0,218
13.06.2023 14:08:41;0,247;0,266;0,277
13.06.2023 15:08:42;0,722;0,361;0,409
13.06.2023 16:08:44;0,76;0,411;0,442
13.06.2023 17:08:42;0,749;0,347;0,368
13.06.2023 18:08:45;0,734;0,428;0,407
13.06.2023 19:08:45;0,677;0,342;0,361
13.06.2023 20:08:43;0,612;0,379;0,359
13.06.2023 21:08:45;0,776;0,429;0,4
13.06.2023 22:08:44;0,797;0,462;0,4
13.06.2023 23:08:43;0,767;0,423;0,339
14.06.2023 00:08:43;0,758;0,446;0,412
14.06.2023 01:08:45;0,779;0,462;0,38
14.06.2023 02:08:45;0,771;0,457;0,414
14.06.2023 03:08:45;0,676;0,392;0,322
14.06.2023 04:08:45;0,67;0,371;0,342
14.06.2023 05:08:46;0,699;0,413;0,383
14.06.2023 06:08:43;0,688;0,408;0,351
14.06.2023 07:08:44;0,085;0,078;0,091
14.06.2023 08:08:44;0,045;0,054;0,09
14.06.2023 09:08:43;0,103;0,084;0,083
14.06.2023 10:08:45;0,062;0,081;0,055
14.06.2023 11:08:42;0,093;0,1;0,075
14.06.2023 12:08:45;0,103;0,075;0,096
14.06.2023 13:08:44;0,099;0,078;0,082
14.06.2023 14:08:42;0,058;0,052;0,074
14.06.2023 15:08:43;0,112;0,103;0,082
14.06.2023 16:08:43;0,112;0,08;0,076
14.06.2023 17:08:44;0,109;0,097;0,086
14.06.2023 18:08:44;0,117;0,093;0,099
14.06.2023 19:08:44;0,111;0,093;0,101
14.06.2023 20:08:44;0,117;0,088;0,091
14.06.2023 21:08:43;0,102;0,1;0,083
14.06.2023 22:08:44;0,111;0,091;0,086
14.06.2023 23:08:47;0,112;0,089;0,084
15.06.2023 00:08:42;0,094;0,087;0,089
15.06.2023 01:08:44;0,1;0,103;0,095
15.06.2023 02:08:44;0,113;0,095;0,095
15.06.2023 03:08:43;0,103;0,092;0,093
15.06.2023 04:08:45;0,112;0,094;0,086
15.06.2023 05:08:43;0,088;0,096;0,083
15.06.2023 06:08:44;0,109;0,085;0,096
15.06.2023 07:08:40;0,107;0,092;0,083
15.06.2023 08:08:42;0,11;0,098;0,088
15.06.2023 09:08:45;0,096;0,086;0,087
15.06.2023 10:08:43;0,107;0,091;0,089
15.06.2023 11:08:44;0,119;0,111;0,089
15.06.2023 12:08:46;0,098;0,095;0,093
15.06.2023 13:08:41;0,093;0,091;0,095
15.06.2023 14:08:42;0,05;0,055;0,08
15.06.2023 15:08:45;0,106;0,088;0,081
15.06.2023 16:08:44;0,12;0,095;0,081
15.06.2023 17:08:44;0,086;0,083;0,106
15.06.2023 18:08:42;0,09;0,09;0,094
15.06.2023 19:08:44;0,113;0,091;0,093
15.06.2023 20:08:44;0,105;0,088;0,092
15.06.2023 21:08:48;0,108;0,089;0,084
15.06.2023 22:08:45;0,098;0,093;0,09
15.06.2023 23:08:44;0,088;0,085;0,09
16.06.2023 00:08:44;0,108;0,081;0,087
16.06.2023 01:08:44;0,097;0,08;0,081
16.06.2023 02:08:44;0,094;0,085;0,089
16.06.2023 03:08:46;0,104;0,088;0,089
16.06.2023 04:08:47;0,113;0,091;0,081
16.06.2023 05:08:47;0,108;0,095;0,102
16.06.2023 06:08:41;0,044;0,059;0,084
16.06.2023 07:08:44;0,106;0,097;0,082
16.06.2023 08:08:43;0,094;0,094;0,095
16.06.2023 09:08:43;0,106;0,076;0,084
16.06.2023 10:08:43;0,059;0,045;0,061
16.06.2023 11:08:45;0,094;0,078;0,089
16.06.2023 12:08:44;0,112;0,077;0,086
16.06.2023 13:08:43;0,098;0,08;0,081
16.06.2023 14:08:43;0,105;0,092;0,084
16.06.2023 15:08:42;0,107;0,092;0,078
16.06.2023 16:08:44;0,111;0,089;0,081
16.06.2023 17:08:45;0,11;0,078;0,077
16.06.2023 18:08:45;0,091;0,087;0,083
16.06.2023 19:08:43;0,108;0,071;0,084
16.06.2023 20:08:45;0,058;0,057;0,084
16.06.2023 21:08:42;0,116;0,089;0,075
16.06.2023 22:08:45;0,114;0,09;0,083
16.06.2023 23:08:44;0,103;0,086;0,1
17.06.2023 00:08:43;0,108;0,081;0,089
17.06.2023 01:08:46;0,102;0,083;0,079
17.06.2023 02:08:46;0,108;0,088;0,097
17.06.2023 03:08:46;0,092;0,091;0,1
17.06.2023 04:08:47;0,109;0,108;0,091
17.06.2023 05:08:42;0,104;0,082;0,093
17.06.2023 06:08:44;0,107;0,092;0,099
17.06.2023 07:08:43;0,05;0,054;0,079
17.06.2023 08:08:43;0,104;0,089;0,098
17.06.2023 09:08:43;0,091;0,085;0,1
17.06.2023 10:08:45;0,054;0,045;0,086
17.06.2023 11:08:45;0,118;0,089;0,087
17.06.2023 12:08:44;0,104;0,094;0,087
17.06.2023 13:08:42;0,111;0,081;0,093
17.06.2023 14:08:43;0,098;0,092;0,098
17.06.2023 15:08:43;0,111;0,084;0,099
17.06.2023 16:08:42;0,109;0,08;0,083
17.06.2023 17:08:45;0,101;0,088;0,087
17.06.2023 18:08:43;0,106;0,094;0,081
17.06.2023 19:08:46;0,103;0,075;0,092
17.06.2023 20:08:43;0,107;0,091;0,089
17.06.2023 21:08:46;0,124;0,088;0,087
17.06.2023 22:08:43;0,103;0,095;0,088
17.06.2023 23:08:44;0,049;0,049;0,094
18.06.2023 00:08:41;0,109;0,086;0,092
18.06.2023 01:08:42;0,102;0,084;0,096
18.06.2023 02:08:45;0,097;0,078;0,098
18.06.2023 03:08:43;0,079;0,073;0,05
18.06.2023 04:08:43;0,11;0,083;0,089
18.06.2023 05:08:46;0,111;0,08;0,1
18.06.2023 06:08:42;0,107;0,088;0,109
18.06.2023 07:08:45;0,101;0,097;0,094
18.06.2023 08:08:42;0,098;0,076;0,088
18.06.2023 09:08:45;0,103;0,081;0,09
18.06.2023 10:08:42;0,067;0,048;0,052
18.06.2023 11:08:45;0,087;0,08;0,098
18.06.2023 12:08:46;0,055;0,066;0,093
18.06.2023 13:08:44;0,087;0,096;0,088
18.06.2023 14:08:42;0,1;0,099;0,091
18.06.2023 15:08:43;0,088;0,1;0,102
18.06.2023 16:08:45;0,06;0,092;0,051
18.06.2023 17:08:44;0,136;0,079;0,087
18.06.2023 18:08:43;0,102;0,083;0,087
18.06.2023 19:08:44;0,096;0,097;0,086
18.06.2023 20:08:43;0,112;0,092;0,086
18.06.2023 21:08:45;0,095;0,097;0,091
18.06.2023 22:08:46;0,116;0,09;0,091
18.06.2023 23:08:47;0,102;0,096;0,097
19.06.2023 00:08:45;0,101;0,092;0,085
19.06.2023 01:08:45;0,111;0,085;0,103
19.06.2023 02:08:45;0,107;0,082;0,084
19.06.2023 03:08:48;0,097;0,09;0,086
19.06.2023 04:08:43;0,108;0,088;0,092
19.06.2023 05:08:46;0,098;0,09;0,086
19.06.2023 06:08:42;0,094;0,075;0,093
19.06.2023 07:08:42;0,103;0,086;0,092
19.06.2023 08:08:44;0,111;0,078;0,085
19.06.2023 09:08:41;0,111;0,091;0,085
19.06.2023 10:08:40;0,105;0,097;0,094
19.06.2023 11:08:42;0,098;0,09;0,089
19.06.2023 12:08:42;0,102;0,087;0,077
19.06.2023 13:08:45;0,104;0,091;0,085
19.06.2023 14:08:43;0,108;0,081;0,077
19.06.2023 15:08:45;0,118;0,099;0,073
19.06.2023 16:08:45;0,111;0,087;0,076
19.06.2023 17:08:42;0,105;0,086;0,085
19.06.2023 18:08:44;0,114;0,092;0,099
19.06.2023 19:08:45;0,095;0,099;0,091
19.06.2023 20:08:46;0,109;0,086;0,083
19.06.2023 21:08:45;0,104;0,076;0,092
19.06.2023 22:08:45;0,12;0,088;0,092
19.06.2023 23:08:46;0,1;0,086;0,098
20.06.2023 00:08:43;0,102;0,097;0,085
20.06.2023 01:08:48;0,096;0,087;0,069
20.06.2023 02:08:45;0,125;0,087;0,097
20.06.2023 03:08:45;0,127;0,089;0,095
20.06.2023 04:08:46;0,088;0,087;0,087
20.06.2023 05:08:46;0,109;0,093;0,099
20.06.2023 06:08:41;0,119;0,101;0,1
20.06.2023 07:08:45;0,099;0,078;0,097
20.06.2023 08:08:43;0,111;0,095;0,091
20.06.2023 09:08:45;0,09;0,09;0,098
20.06.2023 10:08:41;0,094;0,086;0,09
20.06.2023 11:08:44;0,11;0,087;0,085
20.06.2023 12:08:43;0,099;0,104;0,09
20.06.2023 13:08:43;0,112;0,095;0,085
20.06.2023 14:08:46;0,08;0,053;0,056
20.06.2023 15:08:45;0,098;0,088;0,089
20.06.2023 16:08:43;0,105;0,084;0,089
20.06.2023 17:08:45;0,097;0,095;0,093
20.06.2023 18:08:44;0,111;0,079;0,095
20.06.2023 19:08:43;0,1;0,094;0,084
20.06.2023 20:08:43;0,121;0,088;0,087
20.06.2023 21:08:46;0,114;0,095;0,085
20.06.2023 22:08:43;0,094;0,085;0,095
20.06.2023 23:08:43;0,063;0,063;0,086
21.06.2023 00:08:44;0,105;0,076;0,093
21.06.2023 01:08:45;0,059;0,093;0,063
21.06.2023 02:08:42;0,06;0,049;0,07
21.06.2023 03:08:46;0,115;0,093;0,084
21.06.2023 04:08:46;0,108;0,087;0,079
21.06.2023 05:08:43;0,115;0,085;0,089
21.06.2023 06:08:41;0,113;0,089;0,079
21.06.2023 07:08:44;0,099;0,086;0,083
21.06.2023 08:08:44;0,107;0,092;0,089
21.06.2023 09:08:44;0,109;0,081;0,093
21.06.2023 10:08:44;0,099;0,086;0,085
21.06.2023 11:08:44;0,105;0,085;0,084
21.06.2023 12:08:44;0,09;0,09;0,091
21.06.2023 13:08:43;0,112;0,079;0,083
21.06.2023 14:08:46;0,102;0,097;0,085
21.06.2023 15:08:46;0,115;0,093;0,094
21.06.2023 16:08:45;0,101;0,095;0,086
21.06.2023 17:08:44;0,097;0,093;0,1
21.06.2023 18:08:43;0,088;0,082;0,079
21.06.2023 19:08:45;0,105;0,098;0,091
21.06.2023 20:08:45;0,108;0,081;0,082
21.06.2023 21:08:46;0,075;0,06;0,052
21.06.2023 22:08:42;0,109;0,08;0,085
21.06.2023 23:08:44;0,05;0,056;0,087
22.06.2023 00:08:45;0,105;0,067;0,095
22.06.2023 01:08:46;0,098;0,085;0,087
22.06.2023 02:08:45;0,095;0,095;0,079
22.06.2023 03:08:45;0,099;0,084;0,106
22.06.2023 04:08:43;0,106;0,086;0,084
22.06.2023 05:08:44;0,124;0,09;0,086
22.06.2023 06:08:44;0,112;0,095;0,08
22.06.2023 07:08:44;0,107;0,091;0,082
22.06.2023 08:08:45;0,102;0,094;0,091
22.06.2023 09:08:43;0,105;0,089;0,084
22.06.2023 10:08:42;0,107;0,083;0,079
22.06.2023 11:08:41;0,095;0,091;0,089
22.06.2023 12:08:41;0,092;0,1;0,084
22.06.2023 13:08:43;0,119;0,091;0,09
22.06.2023 14:08:43;0,106;0,086;0,09
22.06.2023 15:08:42;0,092;0,077;0,089
22.06.2023 16:08:43;0,112;0,092;0,088
22.06.2023 17:08:47;0,058;0,05;0,074
22.06.2023 18:08:44;0,097;0,084;0,088
22.06.2023 19:08:44;0,105;0,082;0,086
22.06.2023 20:08:47;0,099;0,112;0,092
22.06.2023 21:08:45;0,092;0,099;0,077
22.06.2023 22:08:47;0,055;0,05;0,08
22.06.2023 23:08:44;0,1;0,086;0,08
23.06.2023 00:08:44;0,087;0,082;0,088
23.06.2023 01:08:44;0,099;0,095;0,093
23.06.2023 02:08:46;0,111;0,094;0,075
23.06.2023 03:08:44;0,101;0,097;0,08
23.06.2023 04:08:44;0,104;0,098;0,079
23.06.2023 05:08:46;0,106;0,095;0,095
23.06.2023 06:08:42;0,132;0,086;0,086
23.06.2023 07:08:44;0,096;0,084;0,083
23.06.2023 08:08:42;0,099;0,089;0,086
23.06.2023 09:08:45;0,113;0,099;0,086
23.06.2023 10:08:43;0,132;0,104;0,094
23.06.2023 11:08:44;0,103;0,086;0,085
23.06.2023 12:08:41;0,115;0,089;0,082
23.06.2023 13:08:45;0,082;0,083;0,05
23.06.2023 14:08:42;0,098;0,075;0,084
23.06.2023 15:08:46;0,092;0,092;0,082
23.06.2023 16:08:45;0,102;0,08;0,088
23.06.2023 17:08:46;0,097;0,085;0,079
23.06.2023 18:08:41;0,096;0,089;0,08
23.06.2023 19:08:44;0,111;0,088;0,084
23.06.2023 20:08:44;0,112;0,094;0,087
23.06.2023 21:08:44;0,103;0,092;0,09
23.06.2023 22:08:42;0,102;0,093;0,083
23.06.2023 23:08:45;0,115;0,091;0,09
24.06.2023 00:08:43;0,106;0,087;0,076
24.06.2023 01:08:47;0,125;0,084;0,1
24.06.2023 02:08:44;0,104;0,087;0,093
24.06.2023 03:08:43;0,105;0,09;0,1
24.06.2023 04:08:43;0,11;0,079;0,101
24.06.2023 06:08:42;0,097;0,082;0,08
24.06.2023 07:08:41;0,106;0,086;0,102
24.06.2023 08:08:42;0,105;0,091;0,086
24.06.2023 09:08:45;0,091;0,084;0,079
24.06.2023 10:08:44;0,083;0,089;0,093
24.06.2023 11:08:41;0,096;0,088;0,091
24.06.2023 12:08:44;0,102;0,083;0,097
24.06.2023 13:08:45;0,109;0,087;0,1
24.06.2023 14:08:45;0,101;0,089;0,087
24.06.2023 15:08:56;0,11;0,076;0,088
24.06.2023 16:08:43;0,099;0,091;0,087
24.06.2023 17:08:43;0,097;0,094;0,092
24.06.2023 18:08:46;0,107;0,085;0,089
24.06.2023 19:08:43;0,105;0,087;0,109
24.06.2023 20:08:43;0,102;0,077;0,091
24.06.2023 21:08:45;0,099;0,089;0,085
24.06.2023 22:08:47;0,096;0,101;0,075
24.06.2023 23:08:46;0,115;0,08;0,11
25.06.2023 00:08:47;0,108;0,087;0,1
25.06.2023 01:08:44;0,099;0,075;0,088
25.06.2023 02:08:44;0,109;0,085;0,082
25.06.2023 03:08:45;0,113;0,11;0,092
25.06.2023 04:08:42;0,11;0,08;0,099
25.06.2023 05:08:46;0,105;0,085;0,088
25.06.2023 06:08:42;0,112;0,093;0,103
25.06.2023 07:08:41;0,088;0,096;0,085
25.06.2023 08:08:41;0,105;0,083;0,092
25.06.2023 09:08:42;0,1;0,091;0,101
25.06.2023 10:08:42;0,094;0,082;0,1
25.06.2023 11:08:42;0,108;0,088;0,091
25.06.2023 12:08:43;0,107;0,086;0,085
25.06.2023 13:08:41;0,089;0,084;0,087
25.06.2023 14:08:46;0,095;0,086;0,089
25.06.2023 15:08:45;0,094;0,099;0,102
25.06.2023 16:08:42;0,103;0,093;0,076
25.06.2023 17:08:43;0,102;0,092;0,093
25.06.2023 18:08:45;0,094;0,083;0,086
25.06.2023 19:08:44;0,099;0,083;0,095
25.06.2023 20:08:44;0,107;0,094;0,083
25.06.2023 21:08:44;0,094;0,082;0,085
25.06.2023 22:08:46;0,104;0,083;0,079
25.06.2023 23:08:46;0,098;0,081;0,085
26.06.2023 00:08:44;0,116;0,085;0,09
26.06.2023 01:08:43;0,1;0,081;0,082
26.06.2023 02:08:45;0,094;0,087;0,093
26.06.2023 03:08:44;0,102;0,097;0,096
26.06.2023 04:08:44;0,114;0,09;0,083
26.06.2023 05:08:45;0,097;0,082;0,058
26.06.2023 06:08:42;0,099;0,105;0,095
26.06.2023 07:08:45;0,112;0,074;0,099
26.06.2023 08:08:41;0,112;0,086;0,078
26.06.2023 09:08:55;0,111;0,085;0,08
26.06.2023 10:08:46;0,114;0,087;0,081
26.06.2023 11:08:43;0,091;0,096;0,083
26.06.2023 12:08:42;0,096;0,093;0,082
26.06.2023 13:08:46;0,102;0,104;0,082
26.06.2023 14:08:44;0,092;0,079;0,082
26.06.2023 15:08:44;0,086;0,078;0,08
26.06.2023 16:08:46;0,105;0,078;0,086
26.06.2023 17:08:42;0,107;0,082;0,094
26.06.2023 18:08:43;0,104;0,075;0,084
26.06.2023 19:08:46;0,099;0,087;0,09
