t,aX,aY,aZ
22599.552000003034,1.043,0.331,0.055
22602.054000003034,1.054,-0.322,-0.108
22604.557000003035,1.262,-0.296,0.003
22607.059000003035,1.362,0.062,0.194
22609.562000003036,0.987,0.023,0.184
22612.064000003036,0.789,0.438,0.378
22614.567000003037,0.998,0.871,0.193
22617.069000003037,0.998,0.871,0.193
22619.571000003038,0.710,-0.355,0.148
22622.07400000304,0.873,0.172,0.220
22624.57600000304,1.059,-0.223,-0.330
22627.07900000304,1.132,-1.040,-0.116
22629.58100000304,1.226,-0.676,0.222
22632.08400000304,1.511,0.149,-0.102
22634.58600000304,0.863,0.107,0.529
22637.08800000304,0.754,1.101,0.246
22639.59100000304,0.379,0.390,0.023
22642.093000003042,0.795,-0.247,0.155
22644.596000003043,1.562,0.156,-0.282
22647.098000003043,1.454,-0.304,-0.036
22649.601000003044,1.445,-0.900,-0.109
22652.103000003044,1.559,0.670,0.037
22654.606000003045,0.678,-0.013,0.171
22657.108000003045,0.684,0.084,0.163
22659.610000003046,0.684,0.084,0.163
22662.113000003046,1.087,0.287,0.132
22664.615000003047,1.050,-0.337,-0.169
22667.118000003047,1.242,-0.403,0.108
22669.620000003048,1.300,-0.001,0.188
22672.12300000305,0.951,0.097,0.187
22674.62500000305,0.774,0.422,0.312
22677.12800000305,0.972,0.983,0.265
22679.63000000305,0.629,-0.384,0.178
22682.13200000305,0.803,-0.004,0.190
22684.63500000305,1.112,-0.181,-0.238
22687.13700000305,1.176,-0.913,-0.181
22689.64000000305,1.264,-0.856,0.175
22692.142000003052,1.693,0.120,-0.191
22694.645000003053,0.859,0.105,0.543
22697.147000003053,0.684,1.019,0.319
22699.650000003054,0.456,0.516,-0.039
22702.152000003054,0.456,0.516,-0.039
22704.654000003055,0.876,-0.234,0.188
22707.157000003055,1.581,0.152,-0.328
22709.659000003056,1.469,-0.274,-0.005
22712.162000003056,1.392,-0.751,-0.134
22714.664000003057,1.428,0.773,0.198
22717.167000003057,0.722,0.094,0.086
22719.669000003058,0.742,-0.113,0.228
22722.17200000306,1.100,0.219,0.142
22724.67400000306,1.042,-0.227,-0.283
22727.17600000306,1.173,-0.476,0.101
22729.67900000306,1.246,-0.063,0.234
22732.18100000306,0.956,0.045,0.249
22734.68400000306,0.756,0.280,0.297
22737.18600000306,0.968,1.201,0.343
22739.68900000306,0.555,-0.227,0.026
22742.191000003062,0.686,-0.096,0.117
22744.693000003062,0.686,-0.096,0.117
22747.196000003063,1.215,-0.077,-0.244
22749.698000003063,1.206,-0.848,-0.179
22752.201000003064,1.300,-0.970,0.170
22754.703000003065,1.764,0.203,-0.310
22757.206000003065,0.824,0.115,0.530
22759.708000003066,0.631,0.815,0.324
22762.211000003066,0.507,0.472,-0.039
22764.713000003067,0.905,-0.194,0.201
22767.215000003067,1.576,0.202,-0.285
22769.718000003068,1.503,-0.267,-0.046
22772.220000003068,1.382,-0.726,-0.091
22774.72300000307,1.309,0.784,0.355
22777.22500000307,0.734,0.202,0.059
22779.72800000307,0.727,-0.177,0.348
22782.23000000307,1.108,0.170,0.168
22784.73300000307,1.108,0.170,0.168
22787.23500000307,1.019,-0.267,-0.325
22789.73700000307,1.128,-0.560,0.154
22792.240000003072,1.225,-0.047,0.242
22794.742000003072,1.008,0.054,0.230
22797.245000003073,0.780,0.256,0.180
22799.747000003073,0.969,1.193,0.399
22802.250000003074,0.504,-0.223,0.055
22804.752000003074,0.679,-0.060,0.094
22807.255000003075,1.271,0.059,-0.283
22809.757000003076,1.207,-0.871,-0.211
22812.259000003076,1.354,-1.156,0.078
22814.762000003077,1.839,0.273,-0.348
22817.264000003077,0.795,0.149,0.655
22819.767000003078,0.586,0.746,0.303
22822.269000003078,0.610,0.438,-0.066
22824.77200000308,0.946,-0.185,0.186
22827.27400000308,0.946,-0.185,0.186
22829.77600000308,1.530,0.178,-0.266
22832.27900000308,1.480,-0.168,0.016
22834.78100000308,1.269,-0.572,-0.063
22837.28400000308,1.202,0.805,0.492
22839.78600000308,0.769,0.211,-0.054
22842.289000003082,0.784,-0.320,0.194
22844.791000003082,1.107,0.186,0.171
22847.294000003083,1.029,-0.216,-0.345
22849.796000003083,1.121,-0.755,0.065
22852.298000003084,1.199,-0.200,0.212
22854.801000003084,1.050,0.100,0.202
22857.303000003085,0.811,0.269,0.184
22859.806000003086,0.976,1.282,0.324
22862.308000003086,0.503,-0.188,0.047
22864.811000003087,0.655,-0.106,0.046
22867.313000003087,1.320,0.100,-0.314
22869.816000003088,1.320,0.100,-0.314
22872.318000003088,1.246,-0.798,-0.157
22874.82000000309,1.392,-1.189,0.085
22877.32300000309,1.863,0.305,-0.368
22879.82500000309,0.784,0.066,0.587
22882.32800000309,0.547,0.602,0.394
22884.83000000309,0.667,0.464,-0.049
22887.33300000309,1.030,-0.062,0.145
22889.83500000309,1.498,0.062,-0.277
22892.338000003092,1.462,-0.238,-0.022
22894.840000003092,1.234,-0.424,-0.048
22897.342000003093,1.175,0.827,0.529
22899.845000003093,0.815,0.264,-0.033
22902.347000003094,0.820,-0.400,0.126
22904.850000003094,1.139,0.180,0.209
22907.352000003095,1.027,-0.153,-0.304
22909.855000003095,1.105,-0.763,0.062
22912.357000003096,1.105,-0.763,0.062
22914.859000003096,1.188,-0.267,0.225
22917.362000003097,1.069,0.071,0.226
22919.864000003097,0.809,0.287,0.162
22922.367000003098,0.931,1.272,0.456
22924.8690000031,0.438,-0.102,0.086
22927.3720000031,0.585,-0.104,0.107
22929.8740000031,1.347,0.042,-0.328
22932.3770000031,1.295,-0.743,-0.134
22934.8790000031,1.429,-1.180,0.015
22937.3810000031,1.890,0.425,-0.337
22939.8840000031,0.720,0.043,0.469
22942.3860000031,0.562,0.475,0.304
22944.889000003102,0.766,0.469,0.031
22947.391000003103,1.032,-0.020,0.128
22949.894000003103,1.468,0.019,-0.247
22952.396000003104,1.430,-0.243,0.032
22954.899000003104,1.430,-0.243,0.032
22957.401000003105,1.209,-0.345,-0.004
22959.903000003105,1.053,0.829,0.577
22962.406000003106,0.847,0.376,-0.044
22964.908000003106,0.784,-0.408,0.219
22967.411000003107,1.032,0.219,0.246
22969.913000003107,1.030,-0.235,-0.310
22972.416000003108,1.108,-0.929,-0.010
22974.91800000311,1.154,-0.371,0.241
22977.42100000311,1.128,0.140,0.186
22979.92300000311,0.835,0.160,0.257
22982.42500000311,0.883,1.230,0.362
22984.92800000311,0.399,0.061,0.032
22987.43000000311,0.608,-0.074,0.124
22989.93300000311,1.436,0.116,-0.352
22992.43500000311,1.350,-0.697,-0.122
22994.938000003112,1.479,-1.181,-0.057
22997.440000003113,1.479,-1.181,-0.057
22999.942000003113,1.805,0.524,-0.301
23002.445000003114,0.659,0.009,0.390
23004.947000003114,0.514,0.331,0.315
23007.450000003115,0.938,0.420,0.061
23009.952000003115,1.124,-0.145,-0.004
23012.455000003116,1.405,-0.132,-0.124
23014.957000003116,1.434,-0.132,0.073
23017.460000003117,1.115,-0.102,0.050
23019.962000003117,0.944,0.719,0.531
23022.464000003118,0.889,0.456,-0.030
23024.96700000312,0.757,-0.499,0.251
23027.46900000312,1.007,0.264,0.271
23029.97200000312,1.056,-0.238,-0.330
23032.47400000312,1.146,-1.078,-0.066
23034.97700000312,1.175,-0.486,0.249
23037.47900000312,1.218,0.112,0.132
23039.98200000312,1.218,0.112,0.132
23039.98200000312,0.489,-2.000,-1.439
23042.48400000312,1.820,0.800,-1.012
23044.987000003122,0.209,-0.577,0.051
23047.489000003123,1.040,0.898,-0.044
23049.992000003123,0.328,-0.063,0.215
23052.494000003124,0.976,-0.383,-0.399
23054.997000003124,1.534,-0.298,-0.164
23057.499000003125,1.527,-1.233,0.094
23060.002000003125,1.827,0.254,-0.306
23062.504000003126,0.898,0.055,0.428
23065.006000003126,0.879,1.267,0.351
23067.509000003127,0.305,0.206,0.038
23070.011000003127,0.569,-0.122,0.107
23072.514000003128,1.359,-0.022,-0.368
23075.01600000313,1.359,-0.022,-0.368
23077.51900000313,1.271,-0.778,-0.164
23080.02100000313,1.409,-1.087,0.085
23082.52400000313,1.863,0.297,-0.345
23085.02600000313,0.766,0.065,0.605
23087.52800000313,0.576,0.686,0.309
23090.03100000313,0.672,0.470,-0.062
23092.53300000313,0.959,-0.227,0.237
23095.036000003132,1.565,0.112,-0.289
23097.538000003133,1.514,-0.104,-0.009
23100.041000003133,1.305,-0.453,-0.106
23102.543000003134,1.215,0.754,0.414
23105.045000003134,0.742,0.179,0.062
23107.548000003135,0.777,-0.312,0.347
23110.050000003135,1.129,0.193,0.094
23112.553000003136,1.027,-0.333,-0.333
23115.055000003136,1.109,-0.786,0.055
23117.558000003137,1.194,-0.106,0.253
23120.060000003137,1.194,-0.106,0.253
23122.563000003138,0.965,0.176,0.273
23125.06500000314,0.746,0.181,0.188
23127.56700000314,0.964,1.282,0.262
23130.07000000314,0.485,0.024,0.021
23132.57200000314,0.640,-0.156,0.090
23135.07500000314,1.343,-0.008,-0.349
23137.57700000314,1.293,-0.648,-0.149
23140.08000000314,1.415,-1.126,0.090
23142.58200000314,1.895,0.265,-0.395
23145.085000003142,0.748,0.023,0.657
23147.587000003143,0.538,0.680,0.324
23150.089000003143,0.621,0.490,-0.038
23152.592000003144,0.985,-0.223,0.188
23155.094000003144,1.590,0.090,-0.255
23157.597000003145,1.506,-0.110,-0.008
23160.099000003145,1.269,-0.439,-0.095
23162.602000003146,1.269,-0.439,-0.095
23165.104000003146,1.204,0.795,0.451
23167.607000003147,0.780,0.201,-0.048
23170.109000003147,0.766,-0.335,0.159
23172.611000003148,1.071,0.151,0.225
23175.11400000315,0.972,-0.298,-0.320
23177.61600000315,1.101,-0.775,0.034
23180.11900000315,1.172,-0.260,0.249
23182.62100000315,1.074,0.030,0.225
23185.12400000315,0.782,0.203,0.155
23187.62600000315,0.914,1.300,0.496
23190.12800000315,0.459,0.012,0.030
23192.63100000315,0.641,-0.180,0.053
23195.133000003152,1.373,0.017,-0.310
23197.636000003153,1.246,-0.629,-0.149
23200.138000003153,1.420,-1.119,0.009
23202.641000003154,1.420,-1.119,0.009
23205.143000003154,1.863,0.394,-0.383
23207.646000003155,0.730,0.023,0.509
23210.148000003155,0.538,0.431,0.323
23212.650000003156,0.764,0.438,0.061
23215.153000003156,1.058,-0.140,0.030
23217.655000003157,1.492,0.034,-0.148
23220.158000003157,1.480,-0.111,0.084
23222.660000003158,1.144,-0.281,0.016
23225.16300000316,0.983,0.712,0.558
23227.66500000316,0.863,0.562,-0.040
23230.16800000316,0.780,-0.391,0.101
23232.67000000316,1.004,0.032,0.257
23235.17200000316,0.985,-0.306,-0.328
23237.67500000316,1.076,-0.863,-0.004
23240.17700000316,1.156,-0.379,0.253
23242.68000000316,1.243,0.066,0.144
23245.182000003162,1.243,0.066,0.144
23247.685000003163,0.842,0.180,0.201
23250.187000003163,0.855,1.183,0.452
23252.690000003164,0.336,0.226,0.068
23255.192000003164,0.702,-0.103,0.062
23257.694000003165,1.550,0.179,-0.368
23260.197000003165,1.340,-0.630,-0.164
23262.699000003166,1.459,-1.239,0.017
23265.202000003166,1.865,0.418,-0.388
23267.704000003167,0.732,0.069,0.553
23270.207000003167,0.531,0.401,0.318
23272.709000003168,0.780,0.312,0.009
23275.211000003168,1.056,-0.161,0.077
23277.71400000317,1.480,0.094,-0.147
23280.21600000317,1.473,-0.056,0.024
23282.71900000317,1.148,-0.332,-0.007
23285.22100000317,1.029,0.720,0.545
23287.72400000317,0.899,0.461,-0.025
23290.22600000317,0.899,0.461,-0.025
23292.72900000317,0.801,-0.391,0.222
23295.231000003172,1.059,0.121,0.155
23297.733000003172,0.972,-0.258,-0.306
23300.236000003173,1.073,-0.919,0.040
23302.738000003174,1.184,-0.372,0.257
23305.241000003174,1.171,0.092,0.175
23307.743000003175,0.805,0.206,0.303
23310.246000003175,0.933,1.305,0.370
23312.748000003176,0.443,0.069,-0.035
23315.251000003176,0.623,-0.164,0.086
23317.753000003177,1.428,0.202,-0.301
23320.255000003177,1.301,-0.595,-0.227
23322.758000003178,1.484,-1.251,-0.024
23325.260000003178,1.862,0.456,-0.304
23327.76300000318,0.690,0.038,0.390
23330.26500000318,0.690,0.038,0.390
23332.76800000318,0.535,0.331,0.324
23335.27000000318,0.859,0.309,0.066
23337.77300000318,1.112,-0.096,0.039
23340.27500000318,1.444,-0.056,-0.114
23342.77700000318,1.456,-0.129,0.124
23345.280000003182,1.109,-0.176,0.031
23347.782000003182,0.931,0.734,0.578
23350.285000003183,0.926,0.561,-0.002
23352.787000003183,0.748,-0.508,0.163
23355.290000003184,0.945,0.069,0.243
23357.792000003185,0.946,-0.229,-0.306
23360.294000003185,1.063,-0.953,-0.044
23362.797000003186,1.180,-0.518,0.265
23365.299000003186,1.300,0.065,0.132
23367.802000003187,0.857,0.230,0.248
23370.304000003187,0.859,1.232,0.421
23372.807000003188,0.859,1.232,0.421
23375.309000003188,0.344,0.190,0.079
23377.81200000319,0.687,-0.094,0.078
23380.31400000319,1.534,0.132,-0.348
23382.81600000319,1.359,-0.562,-0.143
23385.31900000319,1.485,-1.176,-0.087
23387.82100000319,1.797,0.577,-0.226
23390.32400000319,0.680,0.007,0.399
23392.82600000319,0.565,0.175,0.316
23395.329000003192,0.923,0.319,0.136
23397.831000003192,1.077,-0.072,0.012
23400.334000003193,1.366,-0.122,-0.080
23402.836000003193,1.437,-0.133,0.097
23405.338000003194,1.051,-0.138,0.148
23407.841000003194,0.851,0.670,0.461
23410.343000003195,0.915,0.696,-0.015
23412.846000003196,0.746,-0.489,0.152
23415.348000003196,0.746,-0.489,0.152
23417.851000003197,0.936,0.163,0.144
23420.353000003197,0.972,-0.226,-0.265
23422.856000003198,1.047,-0.997,-0.060
23425.358000003198,1.170,-0.564,0.216
23427.8600000032,1.347,0.134,0.078
23430.3630000032,0.867,0.128,0.382
23432.8650000032,0.894,1.137,0.285
23435.3680000032,0.376,0.210,-0.008
23437.8700000032,0.694,-0.059,0.164
23440.3730000032,1.559,0.187,-0.377
23442.8750000032,1.413,-0.570,-0.185
23445.378000003202,1.477,-1.165,-0.028
23447.880000003202,1.726,0.668,-0.119
23450.382000003203,0.675,0.077,0.297
23452.885000003203,0.593,0.039,0.267
23455.387000003204,0.992,0.273,0.062
23457.890000003204,0.992,0.273,0.062
23460.392000003205,1.071,-0.129,-0.091
23462.895000003205,1.324,-0.212,-0.004
23465.397000003206,1.376,-0.085,0.137
23467.899000003206,1.045,0.050,0.178
23470.402000003207,0.804,0.543,0.452
23472.904000003207,0.965,0.776,0.014
23475.407000003208,0.725,-0.407,0.086
23477.90900000321,0.851,0.188,0.253
23480.41200000321,1.022,-0.216,-0.275
23482.91400000321,1.105,-1.126,-0.110
23485.41700000321,1.199,-0.720,0.257
23487.91900000321,1.453,0.148,0.045
23490.42100000321,0.897,0.202,0.387
23492.92400000321,0.813,1.100,0.367
23495.42600000321,0.382,0.319,0.019
23497.929000003212,0.730,-0.047,0.142
23500.431000003213,0.730,-0.047,0.142
23502.934000003213,1.547,0.203,-0.306
23505.436000003214,1.438,-0.473,-0.150
23507.939000003214,1.507,-1.040,-0.080
23510.441000003215,1.706,0.612,-0.048
23512.943000003215,0.655,-0.033,0.264
23515.446000003216,0.601,0.031,0.188
23517.948000003216,1.039,0.382,0.102
23520.451000003217,1.081,-0.169,-0.150
23522.953000003217,1.285,-0.367,0.007
23525.456000003218,1.355,-0.093,0.173
23527.95800000322,1.007,0.082,0.163
23530.46100000322,0.805,0.558,0.382
23532.96300000322,0.976,0.782,0.148
23535.46500000322,0.702,-0.395,0.178
23537.96800000322,0.828,0.159,0.269
23540.47000000322,1.017,-0.164,-0.262
23542.97300000322,1.017,-0.164,-0.262
23545.47500000322,1.118,-1.030,-0.111
23547.978000003222,1.211,-0.747,0.248
23550.480000003223,1.501,0.123,0.003
23552.982000003223,0.876,0.094,0.386
23555.485000003224,0.757,1.040,0.366
23557.987000003224,0.383,0.492,0.053
23560.490000003225,0.781,-0.160,0.124
23562.992000003225,1.597,0.124,-0.310
23565.495000003226,1.452,-0.444,-0.078
23567.997000003226,1.449,-0.945,-0.098
23570.500000003227,1.594,0.742,-0.023
23573.002000003227,0.680,-0.060,0.253
23575.504000003228,0.655,-0.044,0.266
23578.00700000323,1.069,0.347,0.074
23580.50900000323,1.090,-0.188,-0.145
23583.01200000323,1.273,-0.431,-0.025
23585.51400000323,1.273,-0.431,-0.025
23588.01700000323,1.367,-0.056,0.211
23590.51900000323,0.941,0.077,0.237
23593.02200000323,0.742,0.414,0.396
23595.52400000323,1.015,0.982,0.117
23598.026000003232,0.709,-0.228,0.050
23600.529000003233,0.818,0.073,0.188
23603.031000003233,1.016,-0.235,-0.306
23605.534000003234,1.100,-1.038,-0.118
23608.036000003234,1.218,-0.754,0.235
23610.539000003235,1.584,0.157,-0.113
23613.041000003235,0.871,0.055,0.550
23615.544000003236,0.732,0.959,0.295
23618.046000003236,0.415,0.511,-0.002
23620.548000003237,0.820,-0.098,0.170
23623.051000003237,1.605,0.147,-0.312
23625.553000003238,1.509,-0.363,-0.124
23628.05600000324,1.509,-0.363,-0.124
23630.55800000324,1.461,-0.897,-0.083
23633.06100000324,1.538,0.709,0.092
23635.56300000324,0.696,0.017,0.168
23638.06500000324,0.712,0.012,0.241
23640.56800000324,1.045,0.259,0.086
23643.07000000324,1.024,-0.288,-0.153
23645.57300000324,1.211,-0.438,0.076
23648.075000003242,1.312,0.016,0.248
23650.578000003243,0.983,0.086,0.202
23653.080000003243,0.765,0.324,0.331
23655.583000003244,0.995,1.027,0.168
23658.085000003244,0.688,-0.149,0.039
23660.587000003245,0.765,0.086,0.193
23663.090000003245,1.076,-0.181,-0.336
23665.592000003246,1.144,-1.023,-0.176
23668.095000003246,1.254,-0.926,0.226
23670.597000003247,1.254,-0.926,0.226
23673.100000003247,1.687,0.134,-0.156
23675.602000003248,0.871,0.121,0.487
23678.10500000325,0.652,0.930,0.359
23680.60700000325,0.444,0.465,0.015
23683.10900000325,0.829,-0.169,0.191
23685.61200000325,1.593,0.202,-0.310
23688.11400000325,1.496,-0.258,-0.075
23690.61700000325,1.460,-0.845,-0.104
23693.11900000325,1.503,0.663,0.207
23695.62200000325,0.719,0.034,0.124
23698.124000003252,0.730,-0.031,0.202
23700.627000003253,1.055,0.228,0.193
23703.129000003253,1.031,-0.319,-0.181
23705.631000003254,1.203,-0.513,0.090
23708.134000003254,1.256,-0.054,0.277
23710.636000003255,0.914,0.146,0.288
23713.139000003255,0.914,0.146,0.288
23715.641000003256,0.742,0.281,0.242
23718.144000003256,1.022,1.139,0.344
23720.646000003257,0.585,-0.265,0.167
23723.149000003257,0.735,-0.008,0.100
23725.651000003258,1.137,-0.108,-0.321
23728.153000003258,1.155,-0.911,-0.087
23730.65600000326,1.312,-0.977,0.178
23733.15800000326,1.762,0.112,-0.266
23735.66100000326,0.827,0.081,0.576
23738.16300000326,0.593,0.902,0.337
23740.66600000326,0.543,0.590,-0.023
23743.16800000326,0.915,-0.223,0.190
23745.67000000326,1.618,0.134,-0.234
23748.173000003262,1.526,-0.229,-0.035
23750.675000003263,1.362,-0.691,-0.108
23753.178000003263,1.362,-0.691,-0.108
23755.680000003264,1.386,0.764,0.315
23758.183000003264,0.720,0.070,0.051
23760.685000003265,0.750,-0.188,0.344
23763.188000003265,1.100,0.225,0.059
23765.690000003266,1.007,-0.257,-0.306
23768.192000003266,1.159,-0.598,0.089
23770.695000003267,1.277,-0.091,0.234
23773.197000003267,0.961,0.016,0.253
23775.700000003268,0.734,0.258,0.248
23778.202000003268,1.003,1.284,0.305
23780.70500000327,0.603,-0.111,-0.044
23783.20700000327,0.732,-0.078,0.063
23785.71000000327,1.184,-0.104,-0.328
23788.21200000327,1.155,-0.872,-0.153
23790.71400000327,1.282,-1.009,0.140
23793.21700000327,1.781,0.184,-0.290
23795.71900000327,1.781,0.184,-0.290
23798.222000003272,0.844,0.094,0.634
23800.724000003273,0.652,0.780,0.288
23803.227000003273,0.551,0.498,-0.049
23805.729000003274,0.938,-0.130,0.180
23808.232000003274,1.602,0.180,-0.267
23810.734000003275,1.519,-0.270,-0.056
23813.236000003275,1.381,-0.718,-0.082
23815.739000003276,1.336,0.803,0.340
23818.241000003276,0.727,0.266,0.038
23820.744000003277,0.734,-0.191,0.194
23823.246000003277,1.048,0.089,0.173
23825.749000003278,0.969,-0.281,-0.289
23828.251000003278,1.101,-0.604,0.128
23830.75300000328,1.199,-0.103,0.196
23833.25600000328,0.956,0.092,0.273
23835.75800000328,0.753,0.246,0.273
23838.26100000328,1.021,1.272,0.262
23840.76300000328,1.021,1.272,0.262
23843.26600000328,0.530,-0.102,-0.024
23845.76800000328,0.645,-0.083,0.082
23848.271000003282,1.240,-0.020,-0.346
23850.773000003283,1.227,-0.883,-0.176
23853.275000003283,1.365,-1.166,0.131
23855.778000003284,1.828,0.240,-0.281
23858.280000003284,0.819,0.212,0.553
23860.783000003285,0.581,0.706,0.371
23863.285000003285,0.608,0.434,-0.057
23865.788000003286,0.972,-0.160,0.124
23868.290000003286,1.550,0.147,-0.226
23870.793000003287,1.445,-0.203,0.014
23873.295000003287,1.319,-0.556,-0.102
23875.797000003287,1.273,0.793,0.440
23878.300000003288,0.734,0.219,0.053
23880.80200000329,0.734,0.219,0.053
23883.30500000329,0.757,-0.283,0.327
23885.80700000329,1.121,0.093,0.179
23888.31000000329,1.017,-0.200,-0.325
23890.81200000329,1.121,-0.771,0.090
23893.31500000329,1.198,-0.236,0.219
23895.81700000329,0.977,0.081,0.257
23898.319000003292,0.805,0.371,0.165
23900.822000003292,1.007,1.246,0.383
23903.324000003293,0.501,-0.172,-0.028
23905.827000003294,0.644,-0.078,0.109
23908.329000003294,1.269,0.016,-0.306
23910.832000003295,1.235,-0.785,-0.189
23913.334000003295,1.394,-1.221,0.062
23915.836000003295,1.882,0.262,-0.325
23918.339000003296,0.727,0.094,0.662
23920.841000003296,0.565,0.720,0.300
23923.344000003297,0.675,0.461,-0.056
23925.846000003297,0.675,0.461,-0.056
23928.349000003298,1.034,-0.090,0.116
23930.8510000033,1.521,0.062,-0.266
23933.3540000033,1.444,-0.242,0.034
23935.8560000033,1.240,-0.469,-0.018
23938.3580000033,1.159,0.929,0.514
23940.8610000033,0.836,0.288,-0.102
23943.3630000033,0.800,-0.405,0.104
23945.8660000033,1.062,0.137,0.163
23948.368000003302,1.012,-0.188,-0.277
23950.871000003302,1.140,-0.791,0.038
23953.373000003303,1.183,-0.349,0.225
23955.876000003303,1.021,0.109,0.254
23958.378000003304,0.792,0.296,0.257
23960.880000003304,0.977,1.368,0.293
23963.383000003305,0.490,-0.035,-0.051
23965.885000003305,0.490,-0.035,-0.051
23968.388000003306,0.678,-0.090,0.087
23970.890000003306,1.320,-0.031,-0.312
23973.393000003307,1.265,-0.743,-0.194
23975.895000003307,1.386,-1.137,0.047
23978.398000003308,1.871,0.454,-0.336
23980.90000000331,0.746,0.062,0.438
23983.40200000331,0.555,0.444,0.343
23985.90500000331,0.772,0.452,0.009
23988.40700000331,1.019,-0.078,0.112
23990.91000000331,1.482,0.015,-0.191
23993.41200000331,1.456,-0.239,0.043
23995.91500000331,1.204,-0.312,-0.001
23998.417000003312,1.032,0.812,0.527
24000.920000003312,0.844,0.425,0.048
24003.422000003313,0.790,-0.466,0.241
24005.924000003313,1.046,0.155,0.202
24008.427000003314,1.046,0.155,0.202
24010.929000003314,1.016,-0.259,-0.316
24013.432000003315,1.074,-0.968,0.003
24015.934000003315,1.155,-0.325,0.246
24018.437000003316,1.124,0.178,0.195
24020.939000003316,0.831,0.228,0.222
24023.441000003317,0.929,1.211,0.343
24025.944000003317,0.417,0.094,-0.035
24028.446000003318,0.639,-0.082,0.108
24030.94900000332,1.461,0.086,-0.312
24033.45100000332,1.350,-0.705,-0.258
24035.95400000332,1.496,-1.191,-0.023
24038.45600000332,1.839,0.530,-0.304
24040.95900000332,0.688,0.059,0.394
24043.46100000332,0.547,0.257,0.303
24045.96300000332,0.894,0.415,0.011
24048.466000003322,1.090,-0.133,0.037
24050.968000003322,1.090,-0.133,0.037
24053.471000003323,1.398,-0.150,-0.119
24055.973000003323,1.422,-0.102,0.121
24058.476000003324,1.120,-0.075,0.109
24060.978000003324,0.918,0.734,0.524
24063.481000003325,0.938,0.515,-0.095
24065.983000003325,0.742,-0.343,0.155
24068.485000003326,0.902,0.120,0.267
24070.988000003326,0.972,-0.265,-0.343
24073.490000003327,1.123,-1.063,-0.085
24075.993000003327,1.201,-0.546,0.292
24078.495000003328,1.237,0.184,0.179
24080.99800000333,0.834,0.230,0.262
24083.50000000333,0.859,1.190,0.413
24086.00300000333,0.326,0.149,0.034
24088.50500000333,0.678,-0.095,0.109
24091.00700000333,0.678,-0.095,0.109
24093.51000000333,1.509,0.110,-0.324
24096.01200000333,1.382,-0.559,-0.164
24098.51500000333,1.512,-1.066,-0.062
24101.017000003332,1.792,0.594,-0.229
24103.520000003333,0.662,-0.049,0.382
24106.022000003333,0.577,0.219,0.311
24108.524000003334,0.982,0.422,0.112
24111.027000003334,1.086,-0.164,-0.028
24113.529000003335,1.336,-0.282,-0.040
24116.032000003335,1.398,-0.102,0.152
24118.534000003336,1.026,0.056,0.179
24121.037000003336,0.804,0.601,0.465
24123.539000003337,0.976,0.722,-0.017
24126.042000003337,0.762,-0.478,0.086
24128.544000003338,0.887,0.109,0.245
24131.046000003338,1.007,-0.231,-0.319
24133.54900000334,1.007,-0.231,-0.319
24136.05100000334,1.081,-1.078,-0.094
24138.55400000334,1.188,-0.601,0.237
24141.05600000334,1.398,0.101,0.027
24143.55900000334,0.878,0.121,0.498
24146.06100000334,0.824,1.157,0.280
24148.56400000334,0.387,0.386,-0.001
24151.066000003342,0.734,-0.169,0.086
24153.568000003343,1.569,0.055,-0.337
24156.071000003343,1.404,-0.471,-0.108
24158.573000003344,1.469,-0.957,-0.031
24161.076000003344,1.662,0.687,-0.057
24163.578000003345,0.719,-0.024,0.190
24166.081000003345,0.655,0.007,0.242
24168.583000003346,1.040,0.300,0.164
24171.086000003346,1.069,-0.195,-0.133
24173.588000003347,1.273,-0.352,0.015
24176.090000003347,1.273,-0.352,0.015
24178.593000003348,1.362,0.015,0.206
24181.095000003348,0.979,0.050,0.184
24183.59800000335,0.782,0.473,0.398
24186.10000000335,0.973,0.898,0.257
24188.60300000335,0.696,-0.330,0.146
24191.10500000335,0.859,0.063,0.137
24193.60700000335,1.054,-0.254,-0.296
24196.11000000335,1.103,-1.004,-0.147
24198.61200000335,1.201,-0.705,0.230
24201.115000003352,1.565,0.178,-0.108
24203.617000003353,0.887,0.071,0.460
24206.120000003353,0.743,0.987,0.300
24208.622000003354,0.422,0.444,-0.025
24211.125000003354,0.771,-0.169,0.184
24213.627000003355,1.569,0.155,-0.325
24216.129000003355,1.569,0.155,-0.325
24218.632000003356,1.469,-0.291,-0.102
24221.134000003356,1.431,-0.856,-0.106
24223.637000003357,1.550,0.765,0.117
24226.139000003357,0.652,-0.004,0.140
24228.642000003358,0.718,-0.031,0.233
24231.144000003358,1.109,0.261,0.063
24233.64700000336,1.065,-0.312,-0.212
24236.14900000336,1.215,-0.504,0.081
24238.65100000336,1.256,0.001,0.238
24241.15400000336,0.930,0.155,0.269
24243.65600000336,0.780,0.347,0.287
24246.15900000336,1.011,1.040,0.167
24248.66100000336,0.637,-0.243,0.069
24251.164000003362,0.711,-0.002,0.180
24253.666000003363,1.124,-0.172,-0.298
24256.169000003363,1.187,-0.955,-0.119
24258.671000003364,1.187,-0.955,-0.119
24261.173000003364,1.288,-0.906,0.193
24263.676000003365,1.688,0.142,-0.181
24266.178000003365,0.842,0.126,0.538
24268.681000003366,0.672,0.938,0.305
24271.183000003366,0.438,0.480,-0.013
24273.686000003367,0.890,-0.228,0.148
