,train,test,features,f,k,domain
1122,0.9652783310931816,0.9552628452628452,"['roll_off', 'flux', 'entropy']",3,15,spectral
1123,0.9731872456559053,0.9645203445203446,"['roll_off', 'flux', 'negentropy']",3,15,spectral
1124,0.9614201196650571,0.946017226017226,"['roll_off', 'noisiness', 'energy']",3,15,spectral
1125,0.9668221741510074,0.9560409860409861,"['roll_off', 'noisiness', 'entropy']",3,15,spectral
1126,0.9633495046224073,0.9552479952479953,"['roll_off', 'noisiness', 'negentropy']",3,15,spectral
1127,0.9581405003295071,0.9521770121770121,"['roll_off', 'energy', 'entropy']",3,15,spectral
1128,0.9631560821049732,0.956023166023166,"['roll_off', 'energy', 'negentropy']",3,15,spectral
1129,0.9760811369297386,0.9668280368280368,"['roll_off', 'entropy', 'negentropy']",3,15,spectral
1130,0.9718368251155136,0.9591179091179092,"['flux', 'noisiness', 'energy']",3,15,spectral
1131,0.9619987117576316,0.9545084645084646,"['flux', 'noisiness', 'entropy']",3,15,spectral
1132,0.9687504421352058,0.966046926046926,"['flux', 'noisiness', 'negentropy']",3,15,spectral
1133,0.9646986220274553,0.9614166914166914,"['flux', 'energy', 'entropy']",3,15,spectral
1134,0.9743444298410546,0.9722245322245321,"['flux', 'energy', 'negentropy']",3,15,spectral
1135,0.9718364527911298,0.9668191268191269,"['flux', 'entropy', 'negentropy']",3,15,spectral
1136,0.9544757114188165,0.946020196020196,"['noisiness', 'energy', 'entropy']",3,15,spectral
1137,0.9743427543813272,0.9668280368280369,"['noisiness', 'energy', 'negentropy']",3,15,spectral
1138,0.9567911967622672,0.9490703890703891,"['noisiness', 'entropy', 'negentropy']",3,15,spectral
1139,0.9652779587687977,0.9591149391149392,"['energy', 'entropy', 'negentropy']",3,15,spectral
1140,0.9972993450814087,0.9953697653697654,"['zerocross', 'pp', 'aac', 'rms']",4,3,temporal
1141,0.9947919265180595,0.9907395307395307,"['zerocross', 'pp', 'aac', 'skewness']",4,3,temporal
1142,0.9972993450814087,0.9922809622809623,"['zerocross', 'pp', 'aac', 'kurtosis']",4,3,temporal
1143,0.9976850731431253,0.9938253638253638,"['zerocross', 'pp', 'aac', 'shape']",4,3,temporal
1144,0.997492209112267,0.9938253638253638,"['zerocross', 'pp', 'aac', 'crest']",4,3,temporal
1145,0.997492209112267,0.9938253638253638,"['zerocross', 'pp', 'aac', 'impulse']",4,3,temporal
1146,0.997492209112267,0.9938253638253638,"['zerocross', 'pp', 'aac', 'clearance']",4,3,temporal
1147,0.996720752988834,0.993825363825364,"['zerocross', 'pp', 'rms', 'skewness']",4,3,temporal
1148,0.9976850731431253,0.9953697653697654,"['zerocross', 'pp', 'rms', 'kurtosis']",4,3,temporal
1149,0.9980708012048417,0.9969141669141669,"['zerocross', 'pp', 'rms', 'shape']",4,3,temporal
1150,0.9976850731431253,0.9961419661419662,"['zerocross', 'pp', 'rms', 'crest']",4,3,temporal
1151,0.9976850731431253,0.9961419661419662,"['zerocross', 'pp', 'rms', 'impulse']",4,3,temporal
1152,0.9976850731431253,0.9961419661419662,"['zerocross', 'pp', 'rms', 'clearance']",4,3,temporal
1153,0.9953707047728262,0.9876507276507276,"['zerocross', 'pp', 'skewness', 'kurtosis']",4,3,temporal
1154,0.9953707047728262,0.9868785268785271,"['zerocross', 'pp', 'skewness', 'shape']",4,3,temporal
1155,0.9961421608962592,0.9922839322839323,"['zerocross', 'pp', 'skewness', 'crest']",4,3,temporal
1156,0.9957562466723507,0.9930561330561332,"['zerocross', 'pp', 'skewness', 'impulse']",4,3,temporal
1157,0.9957562466723507,0.9930561330561332,"['zerocross', 'pp', 'skewness', 'clearance']",4,3,temporal
1158,0.9967209391510259,0.9868785268785268,"['zerocross', 'pp', 'kurtosis', 'shape']",4,3,temporal
1159,0.9984567154287503,0.993825363825364,"['zerocross', 'pp', 'kurtosis', 'crest']",4,3,temporal
1160,0.9978779371739834,0.993825363825364,"['zerocross', 'pp', 'kurtosis', 'impulse']",4,3,temporal
1161,0.9978779371739834,0.993825363825364,"['zerocross', 'pp', 'kurtosis', 'clearance']",4,3,temporal
1162,0.9984567154287503,0.993825363825364,"['zerocross', 'pp', 'shape', 'crest']",4,3,temporal
1163,0.9984567154287503,0.993825363825364,"['zerocross', 'pp', 'shape', 'impulse']",4,3,temporal
1164,0.9984567154287503,0.993825363825364,"['zerocross', 'pp', 'shape', 'clearance']",4,3,temporal
1165,0.9969136170196922,0.9915117315117316,"['zerocross', 'pp', 'crest', 'impulse']",4,3,temporal
1166,0.9969136170196922,0.9915117315117316,"['zerocross', 'pp', 'crest', 'clearance']",4,3,temporal
1167,0.9969136170196922,0.9915117315117316,"['zerocross', 'pp', 'impulse', 'clearance']",4,3,temporal
1168,0.996720752988834,0.9930531630531633,"['zerocross', 'aac', 'rms', 'skewness']",4,3,temporal
1169,0.997492209112267,0.9961419661419662,"['zerocross', 'aac', 'rms', 'kurtosis']",4,3,temporal
1170,0.997492209112267,0.9969141669141669,"['zerocross', 'aac', 'rms', 'shape']",4,3,temporal
1171,0.997492209112267,0.9961419661419662,"['zerocross', 'aac', 'rms', 'crest']",4,3,temporal
1172,0.997492209112267,0.9961419661419662,"['zerocross', 'aac', 'rms', 'impulse']",4,3,temporal
1173,0.997492209112267,0.9961419661419662,"['zerocross', 'aac', 'rms', 'clearance']",4,3,temporal
1174,0.9963348387649255,0.9945975645975647,"['zerocross', 'aac', 'skewness', 'kurtosis']",4,3,temporal
1175,0.9965277027957837,0.9953697653697653,"['zerocross', 'aac', 'skewness', 'shape']",4,3,temporal
1176,0.9965277027957837,0.9946005346005347,"['zerocross', 'aac', 'skewness', 'crest']",4,3,temporal
1177,0.9965277027957837,0.9946005346005347,"['zerocross', 'aac', 'skewness', 'impulse']",4,3,temporal
1178,0.9965277027957837,0.9953697653697653,"['zerocross', 'aac', 'skewness', 'clearance']",4,3,temporal
1179,0.997492209112267,0.9945975645975647,"['zerocross', 'aac', 'kurtosis', 'shape']",4,3,temporal
1180,0.9965277027957837,0.9945975645975647,"['zerocross', 'aac', 'kurtosis', 'crest']",4,3,temporal
1181,0.996720566826642,0.9945975645975647,"['zerocross', 'aac', 'kurtosis', 'impulse']",4,3,temporal
1182,0.996720566826642,0.9945975645975647,"['zerocross', 'aac', 'kurtosis', 'clearance']",4,3,temporal
1183,0.9976850731431253,0.9953697653697653,"['zerocross', 'aac', 'shape', 'crest']",4,3,temporal
1184,0.9976850731431253,0.9953697653697653,"['zerocross', 'aac', 'shape', 'impulse']",4,3,temporal
1185,0.9976850731431253,0.9953697653697653,"['zerocross', 'aac', 'shape', 'clearance']",4,3,temporal
1186,0.996720566826642,0.9938283338283338,"['zerocross', 'aac', 'crest', 'impulse']",4,3,temporal
1187,0.996720566826642,0.9938283338283338,"['zerocross', 'aac', 'crest', 'clearance']",4,3,temporal
1188,0.996720566826642,0.9938283338283338,"['zerocross', 'aac', 'impulse', 'clearance']",4,3,temporal
1189,0.9971064810505504,0.9969141669141669,"['zerocross', 'rms', 'skewness', 'kurtosis']",4,3,temporal
1190,0.996720752988834,0.9953697653697653,"['zerocross', 'rms', 'skewness', 'shape']",4,3,temporal
1191,0.9963350249271175,0.9961449361449362,"['zerocross', 'rms', 'skewness', 'crest']",4,3,temporal
1192,0.9963350249271175,0.9961449361449362,"['zerocross', 'rms', 'skewness', 'impulse']",4,3,temporal
1193,0.9963350249271175,0.9961449361449362,"['zerocross', 'rms', 'skewness', 'clearance']",4,3,temporal
1194,0.9978779371739834,0.9969141669141669,"['zerocross', 'rms', 'kurtosis', 'shape']",4,3,temporal
1195,0.997492209112267,0.9961449361449362,"['zerocross', 'rms', 'kurtosis', 'crest']",4,3,temporal
1196,0.997492209112267,0.9961449361449362,"['zerocross', 'rms', 'kurtosis', 'impulse']",4,3,temporal
1197,0.997492209112267,0.9961449361449362,"['zerocross', 'rms', 'kurtosis', 'clearance']",4,3,temporal
1198,0.9976850731431253,0.9953697653697653,"['zerocross', 'rms', 'shape', 'crest']",4,3,temporal
1199,0.9976850731431253,0.9953697653697653,"['zerocross', 'rms', 'shape', 'impulse']",4,3,temporal
1200,0.9976850731431253,0.9953697653697653,"['zerocross', 'rms', 'shape', 'clearance']",4,3,temporal
1201,0.996720752988834,0.9961449361449362,"['zerocross', 'rms', 'crest', 'impulse']",4,3,temporal
1202,0.996720752988834,0.9961449361449362,"['zerocross', 'rms', 'crest', 'clearance']",4,3,temporal
1203,0.996720752988834,0.9961449361449362,"['zerocross', 'rms', 'impulse', 'clearance']",4,3,temporal
1204,0.9947919265180595,0.9907484407484407,"['zerocross', 'skewness', 'kurtosis', 'shape']",4,3,temporal
1205,0.9934413198154761,0.9838105138105139,"['zerocross', 'skewness', 'kurtosis', 'crest']",4,3,temporal
1206,0.9928625415607094,0.9853549153549153,"['zerocross', 'skewness', 'kurtosis', 'impulse']",4,3,temporal
1207,0.9928625415607094,0.9861271161271162,"['zerocross', 'skewness', 'kurtosis', 'clearance']",4,3,temporal
1208,0.9953707047728262,0.9915236115236116,"['zerocross', 'skewness', 'shape', 'crest']",4,3,temporal
1209,0.9951778407419679,0.9915206415206417,"['zerocross', 'skewness', 'shape', 'impulse']",4,3,temporal
1210,0.9951778407419679,0.9915206415206417,"['zerocross', 'skewness', 'shape', 'clearance']",4,3,temporal
1211,0.9922835771437508,0.97994950994951,"['zerocross', 'skewness', 'crest', 'impulse']",4,3,temporal
1212,0.9926696775298511,0.97994950994951,"['zerocross', 'skewness', 'crest', 'clearance']",4,3,temporal
1213,0.9915121210203178,0.9776358776358777,"['zerocross', 'skewness', 'impulse', 'clearance']",4,3,temporal
1214,0.9795526894851871,0.9544698544698544,"['zerocross', 'kurtosis', 'shape', 'crest']",4,3,temporal
1215,0.98186743017987,0.9567894267894268,"['zerocross', 'kurtosis', 'shape', 'impulse']",4,3,temporal
1216,0.982638886303303,0.9598782298782298,"['zerocross', 'kurtosis', 'shape', 'clearance']",4,3,temporal
1217,0.9658565508613725,0.922073062073062,"['zerocross', 'kurtosis', 'crest', 'impulse']",4,3,temporal
1218,0.9675923271390967,0.9266943866943868,"['zerocross', 'kurtosis', 'crest', 'clearance']",4,3,temporal
1219,0.9660492287300387,0.9228333828333829,"['zerocross', 'kurtosis', 'impulse', 'clearance']",4,3,temporal
1220,0.971258233022939,0.9328630828630828,"['zerocross', 'shape', 'crest', 'impulse']",4,3,temporal
1221,0.9699078124825473,0.9320908820908821,"['zerocross', 'shape', 'crest', 'clearance']",4,3,temporal
1222,0.9701006765134055,0.9328601128601128,"['zerocross', 'shape', 'impulse', 'clearance']",4,3,temporal
1223,0.9465654937207493,0.8719097119097119,"['zerocross', 'crest', 'impulse', 'clearance']",4,3,temporal
1224,0.9965277027957837,0.9907425007425008,"['pp', 'aac', 'rms', 'skewness']",4,3,temporal
1225,0.9972991589192167,0.9922839322839323,"['pp', 'aac', 'rms', 'kurtosis']",4,3,temporal
1226,0.997492022950075,0.9938253638253638,"['pp', 'aac', 'rms', 'shape']",4,3,temporal
1227,0.9969134308575003,0.98996732996733,"['pp', 'aac', 'rms', 'crest']",4,3,temporal
1228,0.9969134308575003,0.98996732996733,"['pp', 'aac', 'rms', 'impulse']",4,3,temporal
1229,0.9969134308575003,0.98996732996733,"['pp', 'aac', 'rms', 'clearance']",4,3,temporal
1230,0.9897769032291694,0.9745292545292547,"['pp', 'aac', 'skewness', 'kurtosis']",4,3,temporal
1231,0.9905481731904103,0.9753014553014552,"['pp', 'aac', 'skewness', 'shape']",4,3,temporal
1232,0.9959492968654009,0.9822482922482922,"['pp', 'aac', 'skewness', 'crest']",4,3,temporal
1233,0.9959492968654009,0.9822482922482922,"['pp', 'aac', 'skewness', 'impulse']",4,3,temporal
1234,0.9955633826414925,0.9822482922482922,"['pp', 'aac', 'skewness', 'clearance']",4,3,temporal
1235,0.9890052609435445,0.9698990198990198,"['pp', 'aac', 'kurtosis', 'shape']",4,3,temporal
1236,0.9957564328345427,0.9861092961092961,"['pp', 'aac', 'kurtosis', 'crest']",4,3,temporal
1237,0.9955633826414925,0.9861092961092961,"['pp', 'aac', 'kurtosis', 'impulse']",4,3,temporal
1238,0.9953705186106342,0.9853370953370953,"['pp', 'aac', 'kurtosis', 'clearance']",4,3,temporal
1239,0.9972993450814087,0.9884258984258985,"['pp', 'aac', 'shape', 'crest']",4,3,temporal
1240,0.9971064810505504,0.9884258984258985,"['pp', 'aac', 'shape', 'impulse']",4,3,temporal
1241,0.9969136170196922,0.9876536976536977,"['pp', 'aac', 'shape', 'clearance']",4,3,temporal
1242,0.9953707047728262,0.9845678645678646,"['pp', 'aac', 'crest', 'impulse']",4,3,temporal
1243,0.9953707047728262,0.9845678645678646,"['pp', 'aac', 'crest', 'clearance']",4,3,temporal
1244,0.9953707047728262,0.9853370953370953,"['pp', 'aac', 'impulse', 'clearance']",4,3,temporal
1245,0.9922841356303265,0.9722275022275021,"['pp', 'rms', 'skewness', 'kurtosis']",4,3,temporal
1246,0.9922837633059427,0.9706831006831006,"['pp', 'rms', 'skewness', 'shape']",4,3,temporal
1247,0.9944065707807269,0.9783872883872885,"['pp', 'rms', 'skewness', 'crest']",4,3,temporal
1248,0.9936347423329102,0.9745322245322245,"['pp', 'rms', 'skewness', 'impulse']",4,3,temporal
1249,0.9936347423329102,0.9745322245322245,"['pp', 'rms', 'skewness', 'clearance']",4,3,temporal
1250,0.9945988763250094,0.9760825660825662,"['pp', 'rms', 'kurtosis', 'shape']",4,3,temporal
1251,0.9930565225647193,0.9768428868428869,"['pp', 'rms', 'kurtosis', 'crest']",4,3,temporal
1252,0.9934422506264357,0.9783872883872885,"['pp', 'rms', 'kurtosis', 'impulse']",4,3,temporal
1253,0.9930565225647193,0.9783872883872885,"['pp', 'rms', 'kurtosis', 'clearance']",4,3,temporal
1254,0.9945992486493932,0.9822482922482922,"['pp', 'rms', 'shape', 'crest']",4,3,temporal
1255,0.9949849767111096,0.9837926937926937,"['pp', 'rms', 'shape', 'impulse']",4,3,temporal
1256,0.9949849767111096,0.9853370953370953,"['pp', 'rms', 'shape', 'clearance']",4,3,temporal
1257,0.992863658533861,0.9745351945351945,"['pp', 'rms', 'crest', 'impulse']",4,3,temporal
1258,0.9924779304721445,0.9729907929907929,"['pp', 'rms', 'crest', 'clearance']",4,3,temporal
1259,0.9924779304721445,0.9722215622215622,"['pp', 'rms', 'impulse', 'clearance']",4,3,temporal
1260,0.9839896791680784,0.9475319275319274,"['pp', 'skewness', 'kurtosis', 'shape']",4,3,temporal
1261,0.9884266688509697,0.9668161568161567,"['pp', 'skewness', 'kurtosis', 'crest']",4,3,temporal
1262,0.9882336186579195,0.9668161568161567,"['pp', 'skewness', 'kurtosis', 'impulse']",4,3,temporal
1263,0.988619160557444,0.9668191268191266,"['pp', 'skewness', 'kurtosis', 'clearance']",4,3,temporal
1264,0.9913196293138433,0.9675853875853875,"['pp', 'skewness', 'shape', 'crest']",4,3,temporal
1265,0.9913196293138433,0.9683546183546182,"['pp', 'skewness', 'shape', 'impulse']",4,3,temporal
1266,0.9907412233834606,0.9698990198990198,"['pp', 'skewness', 'shape', 'clearance']",4,3,temporal
1267,0.9888120245883023,0.9668161568161567,"['pp', 'skewness', 'crest', 'impulse']",4,3,temporal
1268,0.9890050747813526,0.9668161568161567,"['pp', 'skewness', 'crest', 'clearance']",4,3,temporal
1269,0.9890050747813526,0.9668161568161567,"['pp', 'skewness', 'impulse', 'clearance']",4,3,temporal
1270,0.9901620728043101,0.9714463914463914,"['pp', 'kurtosis', 'shape', 'crest']",4,3,temporal
1271,0.9899692087734518,0.9691297891297891,"['pp', 'kurtosis', 'shape', 'impulse']",4,3,temporal
1272,0.9899692087734518,0.9691297891297891,"['pp', 'kurtosis', 'shape', 'clearance']",4,3,temporal
1273,0.9841827293611287,0.9591060291060292,"['pp', 'kurtosis', 'crest', 'impulse']",4,3,temporal
1274,0.9847613214537032,0.9598782298782298,"['pp', 'kurtosis', 'crest', 'clearance']",4,3,temporal
1275,0.9839896791680784,0.9591060291060292,"['pp', 'kurtosis', 'impulse', 'clearance']",4,3,temporal
1276,0.9882326878469598,0.9668220968220969,"['pp', 'shape', 'crest', 'impulse']",4,3,temporal
1277,0.9876540957543851,0.9645054945054945,"['pp', 'shape', 'crest', 'clearance']",4,3,temporal
1278,0.9876540957543851,0.9652776952776954,"['pp', 'shape', 'impulse', 'clearance']",4,3,temporal
1279,0.9776242353387964,0.9460023760023761,"['pp', 'crest', 'impulse', 'clearance']",4,3,temporal
1280,0.9959492968654009,0.9915117315117316,"['aac', 'rms', 'skewness', 'kurtosis']",4,3,temporal
1281,0.9957562466723507,0.9922809622809623,"['aac', 'rms', 'skewness', 'shape']",4,3,temporal
1282,0.9953705186106342,0.9861063261063261,"['aac', 'rms', 'skewness', 'crest']",4,3,temporal
1283,0.9953705186106342,0.9861063261063261,"['aac', 'rms', 'skewness', 'impulse']",4,3,temporal
1284,0.9953705186106342,0.9853370953370953,"['aac', 'rms', 'skewness', 'clearance']",4,3,temporal
1285,0.997492209112267,0.9945975645975647,"['aac', 'rms', 'kurtosis', 'shape']",4,3,temporal
1286,0.9945986901628174,0.9868785268785268,"['aac', 'rms', 'kurtosis', 'crest']",4,3,temporal
1287,0.9945986901628174,0.9868785268785268,"['aac', 'rms', 'kurtosis', 'impulse']",4,3,temporal
1288,0.9945986901628174,0.9876507276507276,"['aac', 'rms', 'kurtosis', 'clearance']",4,3,temporal
1289,0.995948924541017,0.9884229284229284,"['aac', 'rms', 'shape', 'crest']",4,3,temporal
1290,0.995948924541017,0.9884229284229284,"['aac', 'rms', 'shape', 'impulse']",4,3,temporal
1291,0.995948924541017,0.9884229284229284,"['aac', 'rms', 'shape', 'clearance']",4,3,temporal
1292,0.9940200980702427,0.9830204930204932,"['aac', 'rms', 'crest', 'impulse']",4,3,temporal
1293,0.9940200980702427,0.9830204930204932,"['aac', 'rms', 'crest', 'clearance']",4,3,temporal
1294,0.995177468417584,0.9837897237897237,"['aac', 'rms', 'impulse', 'clearance']",4,3,temporal
1295,0.9864970977314276,0.9652658152658151,"['aac', 'skewness', 'kurtosis', 'shape']",4,3,temporal
1296,0.9872681815304766,0.9660380160380161,"['aac', 'skewness', 'kurtosis', 'crest']",4,3,temporal
1297,0.9878467736230514,0.9683546183546184,"['aac', 'skewness', 'kurtosis', 'impulse']",4,3,temporal
1298,0.9876537234300011,0.9683546183546184,"['aac', 'skewness', 'kurtosis', 'clearance']",4,3,temporal
1299,0.9876540957543851,0.9606326106326106,"['aac', 'skewness', 'shape', 'crest']",4,3,temporal
1300,0.9880398238161016,0.9606355806355806,"['aac', 'skewness', 'shape', 'impulse']",4,3,temporal
1301,0.9884255518778181,0.9637243837243836,"['aac', 'skewness', 'shape', 'clearance']",4,3,temporal
1302,0.9847603906427436,0.9606444906444906,"['aac', 'skewness', 'crest', 'impulse']",4,3,temporal
1303,0.9855318467661766,0.9614166914166914,"['aac', 'skewness', 'crest', 'clearance']",4,3,temporal
1304,0.9855320329283686,0.9614166914166914,"['aac', 'skewness', 'impulse', 'clearance']",4,3,temporal
1305,0.9762732563118292,0.9367329967329967,"['aac', 'kurtosis', 'shape', 'crest']",4,3,temporal
1306,0.9778167270452709,0.9375081675081676,"['aac', 'kurtosis', 'shape', 'impulse']",4,3,temporal
1307,0.9772381349526963,0.9398217998217999,"['aac', 'kurtosis', 'shape', 'clearance']",4,3,temporal
1308,0.9693279172546291,0.9274487674487675,"['aac', 'kurtosis', 'crest', 'impulse']",4,3,temporal
1309,0.9691352393859626,0.9266795366795366,"['aac', 'kurtosis', 'crest', 'clearance']",4,3,temporal
1310,0.9700997457024456,0.9297713097713098,"['aac', 'kurtosis', 'impulse', 'clearance']",4,3,temporal
1311,0.9712571160497874,0.9336382536382535,"['aac', 'shape', 'crest', 'impulse']",4,3,temporal
1312,0.9716428441115037,0.9359518859518859,"['aac', 'shape', 'crest', 'clearance']",4,3,temporal
1313,0.9714499800806455,0.9344074844074844,"['aac', 'shape', 'impulse', 'clearance']",4,3,temporal
1314,0.9631562682671649,0.9158776358776359,"['aac', 'crest', 'impulse', 'clearance']",4,3,temporal
1315,0.9888116522639183,0.9606444906444906,"['rms', 'skewness', 'kurtosis', 'shape']",4,3,temporal
1316,0.9913198154760352,0.962964062964063,"['rms', 'skewness', 'kurtosis', 'crest']",4,3,temporal
1317,0.990162258966502,0.9621918621918623,"['rms', 'skewness', 'kurtosis', 'impulse']",4,3,temporal
1318,0.9905479870282186,0.9621918621918623,"['rms', 'skewness', 'kurtosis', 'clearance']",4,3,temporal
1319,0.9905478008660266,0.9652776952776951,"['rms', 'skewness', 'shape', 'crest']",4,3,temporal
1320,0.9911263929586014,0.9660498960498961,"['rms', 'skewness', 'shape', 'impulse']",4,3,temporal
1321,0.9911263929586014,0.9660498960498961,"['rms', 'skewness', 'shape', 'clearance']",4,3,temporal
1322,0.9907408510590766,0.9652806652806651,"['rms', 'skewness', 'crest', 'impulse']",4,3,temporal
1323,0.9901620728043099,0.9652806652806651,"['rms', 'skewness', 'crest', 'clearance']",4,3,temporal
1324,0.9903551229973602,0.9637362637362636,"['rms', 'skewness', 'impulse', 'clearance']",4,3,temporal
1325,0.9909333427655511,0.9699019899019898,"['rms', 'kurtosis', 'shape', 'crest']",4,3,temporal
1326,0.9918978490820342,0.9706712206712206,"['rms', 'kurtosis', 'shape', 'impulse']",4,3,temporal
1327,0.9918978490820342,0.9714434214434216,"['rms', 'kurtosis', 'shape', 'clearance']",4,3,temporal
1328,0.9895840391983111,0.966046926046926,"['rms', 'kurtosis', 'crest', 'impulse']",4,3,temporal
1329,0.9895840391983111,0.9668191268191266,"['rms', 'kurtosis', 'crest', 'clearance']",4,3,temporal
1330,0.9891983111365947,0.9652747252747252,"['rms', 'kurtosis', 'impulse', 'clearance']",4,3,temporal
1331,0.9909337150899349,0.9652717552717552,"['rms', 'shape', 'crest', 'impulse']",4,3,temporal
1332,0.9907408510590766,0.9652717552717552,"['rms', 'shape', 'crest', 'clearance']",4,3,temporal
1333,0.9907408510590766,0.9645025245025245,"['rms', 'shape', 'impulse', 'clearance']",4,3,temporal
1334,0.9863046060249532,0.9552450252450253,"['rms', 'crest', 'impulse', 'clearance']",4,3,temporal
1335,0.9774309989835543,0.925922185922186,"['skewness', 'kurtosis', 'shape', 'crest']",4,3,temporal
1336,0.9780094049139372,0.9290109890109889,"['skewness', 'kurtosis', 'shape', 'impulse']",4,3,temporal
1337,0.9801312815777617,0.9336441936441936,"['skewness', 'kurtosis', 'shape', 'clearance']",4,3,temporal
1338,0.9685579504287316,0.9112563112563112,"['skewness', 'kurtosis', 'crest', 'impulse']",4,3,temporal
1339,0.9706798270925562,0.912797742797743,"['skewness', 'kurtosis', 'crest', 'clearance']",4,3,temporal
1340,0.9702942851930316,0.9120285120285121,"['skewness', 'kurtosis', 'impulse', 'clearance']",4,3,temporal
1341,0.9785887416552799,0.929008019008019,"['skewness', 'shape', 'crest', 'impulse']",4,3,temporal
1342,0.9793601977787126,0.929008019008019,"['skewness', 'shape', 'crest', 'clearance']",4,3,temporal
1343,0.9789742835548043,0.9290109890109891,"['skewness', 'shape', 'impulse', 'clearance']",4,3,temporal
1344,0.9683645279112975,0.9135758835758836,"['skewness', 'crest', 'impulse', 'clearance']",4,3,temporal
1345,0.920138467438371,0.8302227502227503,"['kurtosis', 'shape', 'crest', 'impulse']",4,3,temporal
1346,0.921103346079238,0.8286783486783488,"['kurtosis', 'shape', 'crest', 'clearance']",4,3,temporal
1347,0.921103159917046,0.8286842886842887,"['kurtosis', 'shape', 'impulse', 'clearance']",4,3,temporal
1348,0.9091442868684914,0.800899910899911,"['kurtosis', 'crest', 'impulse', 'clearance']",4,3,temporal
1349,0.9018137782361506,0.7908523908523908,"['shape', 'crest', 'impulse', 'clearance']",4,3,temporal
1350,0.9949846043867258,0.9922809622809623,"['zerocross', 'pp', 'aac', 'rms']",4,5,temporal
1351,0.9917046127267921,0.986887436887437,"['zerocross', 'pp', 'aac', 'skewness']",4,5,temporal
1352,0.9940199119080507,0.9884229284229284,"['zerocross', 'pp', 'aac', 'kurtosis']",4,5,temporal
1353,0.9945988763250094,0.9915087615087614,"['zerocross', 'pp', 'aac', 'shape']",4,5,temporal
1354,0.9932480834602337,0.9884229284229284,"['zerocross', 'pp', 'aac', 'crest']",4,5,temporal
1355,0.9940199119080507,0.98996732996733,"['zerocross', 'pp', 'aac', 'impulse']",4,5,temporal
1356,0.994212775938909,0.9907395307395308,"['zerocross', 'pp', 'aac', 'clearance']",4,5,temporal
1357,0.9924769996611849,0.9853400653400654,"['zerocross', 'pp', 'rms', 'skewness']",4,5,temporal
1358,0.9938270478771924,0.9876536976536976,"['zerocross', 'pp', 'rms', 'kurtosis']",4,5,temporal
1359,0.9953703324484422,0.9884258984258985,"['zerocross', 'pp', 'rms', 'shape']",4,5,temporal
1360,0.9945986901628174,0.9837956637956639,"['zerocross', 'pp', 'rms', 'crest']",4,5,temporal
1361,0.9945986901628174,0.9837956637956639,"['zerocross', 'pp', 'rms', 'impulse']",4,5,temporal
1362,0.9945986901628174,0.9837956637956639,"['zerocross', 'pp', 'rms', 'clearance']",4,5,temporal
1363,0.9911262067964094,0.9822482922482922,"['zerocross', 'pp', 'skewness', 'kurtosis']",4,5,temporal
1364,0.9897759724182096,0.9822482922482922,"['zerocross', 'pp', 'skewness', 'shape']",4,5,temporal
1365,0.9930554055915677,0.9814850014850014,"['zerocross', 'pp', 'skewness', 'crest']",4,5,temporal
1366,0.9944058261319592,0.9822572022572024,"['zerocross', 'pp', 'skewness', 'impulse']",4,5,temporal
1367,0.9944058261319592,0.9830294030294031,"['zerocross', 'pp', 'skewness', 'clearance']",4,5,temporal
1368,0.9920910854372764,0.9807038907038909,"['zerocross', 'pp', 'kurtosis', 'shape']",4,5,temporal
1369,0.9945986901628174,0.9837956637956639,"['zerocross', 'pp', 'kurtosis', 'crest']",4,5,temporal
1370,0.9947915541936757,0.9845678645678646,"['zerocross', 'pp', 'kurtosis', 'impulse']",4,5,temporal
1371,0.9947915541936757,0.9845678645678646,"['zerocross', 'pp', 'kurtosis', 'clearance']",4,5,temporal
1372,0.9947915541936757,0.9837956637956639,"['zerocross', 'pp', 'shape', 'crest']",4,5,temporal
1373,0.9947915541936757,0.9837956637956639,"['zerocross', 'pp', 'shape', 'impulse']",4,5,temporal
1374,0.994984418224534,0.9845678645678646,"['zerocross', 'pp', 'shape', 'clearance']",4,5,temporal
1375,0.9924766273368009,0.9814820314820315,"['zerocross', 'pp', 'crest', 'impulse']",4,5,temporal
1376,0.9924766273368009,0.9814820314820315,"['zerocross', 'pp', 'crest', 'clearance']",4,5,temporal
1377,0.9924766273368009,0.9814820314820315,"['zerocross', 'pp', 'impulse', 'clearance']",4,5,temporal
1378,0.995177468417584,0.9892010692010691,"['zerocross', 'aac', 'rms', 'skewness']",4,5,temporal
1379,0.995948924541017,0.9915147015147016,"['zerocross', 'aac', 'rms', 'kurtosis']",4,5,temporal
1380,0.9961417885718753,0.9922869022869023,"['zerocross', 'aac', 'rms', 'shape']",4,5,temporal
1381,0.9963350249271175,0.9922839322839323,"['zerocross', 'aac', 'rms', 'crest']",4,5,temporal
1382,0.9963350249271175,0.993053163053163,"['zerocross', 'aac', 'rms', 'impulse']",4,5,temporal
1383,0.9963350249271175,0.993053163053163,"['zerocross', 'aac', 'rms', 'clearance']",4,5,temporal
1384,0.9955624518305328,0.9915236115236116,"['zerocross', 'aac', 'skewness', 'kurtosis']",4,5,temporal
1385,0.9955628241549167,0.9930620730620732,"['zerocross', 'aac', 'skewness', 'shape']",4,5,temporal
1386,0.995755688185775,0.9922928422928422,"['zerocross', 'aac', 'skewness', 'crest']",4,5,temporal
